enrollment_id,learner_id,course_id,enroll_date,completion_date,is_completed,progress_pct,time_spent_hours,video_watch_pct,quiz_score_avg,num_quiz_attempts,assignments_completed,user_rating,days_to_complete
ENR000272,LRN00070,CRS0060,2025-10-08,2026-01-25,1,100,56.1,100.0,79.3,5,24,4.4,109.0
ENR000273,LRN00070,CRS0034,2025-10-01,,0,32,11.9,20.0,82.6,1,9,,
ENR000274,LRN00071,CRS0061,2025-11-06,,0,11,3.5,13.2,,0,2,,
ENR000275,LRN00071,CRS0074,2025-08-23,2026-01-06,1,100,64.3,100.0,65.9,5,24,4.0,136.0
ENR000276,LRN00071,CRS0063,2025-12-23,,0,21,1.0,22.9,65.9,1,1,,
ENR000277,LRN00072,CRS0056,2024-06-16,,0,41,6.3,48.4,63.4,2,5,,
ENR000278,LRN00072,CRS0053,2024-02-23,,0,50,2.6,61.3,75.2,2,2,,
ENR000279,LRN00072,CRS0050,2024-02-24,,0,7,0.3,0.0,,0,0,,
ENR000280,LRN00072,CRS0046,2024-04-07,,0,29,3.6,37.6,71.0,1,2,,
ENR000281,LRN00072,CRS0059,2024-06-28,,0,8,1.3,8.3,,0,0,,
ENR000282,LRN00073,CRS0137,2025-02-18,,0,30,14.8,24.8,78.4,1,9,,
ENR000283,LRN00073,CRS0127,2025-01-18,,0,46,9.5,50.7,43.9,2,6,,
ENR000284,LRN00074,CRS0096,2025-03-04,,0,40,6.8,31.5,54.1,2,3,,
ENR000285,LRN00075,CRS0082,2024-05-05,2024-05-17,1,100,9.2,100.0,61.5,5,4,3.3,12.0
ENR000286,LRN00076,CRS0021,2025-09-27,,0,16,2.1,12.3,,0,1,,
ENR000287,LRN00077,CRS0002,2024-07-25,,0,8,1.4,15.2,,0,1,,
ENR000288,LRN00078,CRS0118,2025-03-29,,0,7,3.9,20.4,,0,1,,
ENR000289,LRN00079,CRS0146,2024-11-04,,0,19,2.0,9.8,,0,0,,
ENR000290,LRN00079,CRS0129,2024-09-21,,0,36,4.2,34.2,59.6,1,3,,
ENR000291,LRN00080,CRS0139,2025-01-13,,0,39,16.4,52.3,81.1,1,6,,
ENR000292,LRN00080,CRS0133,2024-12-31,2025-01-11,1,100,7.4,90.2,78.4,5,4,4.2,11.0
ENR000293,LRN00080,CRS0009,2024-10-03,2024-12-24,1,100,44.4,100.0,78.6,5,20,4.0,82.0
ENR000294,LRN00081,CRS0039,2025-07-10,2025-09-11,1,100,74.6,97.1,72.5,5,29,4.6,63.0
ENR000295,LRN00081,CRS0114,2025-08-13,2025-09-22,1,100,52.5,100.0,50.1,5,18,4.3,40.0
ENR000296,LRN00082,CRS0187,2026-01-17,,0,57,44.6,44.5,42.2,2,16,,
ENR000297,LRN00083,CRS0193,2024-09-04,,0,33,8.7,26.7,80.1,1,7,,
ENR000298,LRN00084,CRS0069,2024-03-18,,0,53,2.9,67.5,61.6,2,2,,
ENR000299,LRN00084,CRS0181,2024-06-07,,0,34,9.3,34.6,49.4,1,7,,
ENR000300,LRN00084,CRS0073,2024-04-21,2024-05-31,1,100,42.1,100.0,92.4,5,16,4.6,40.0
ENR000301,LRN00084,CRS0085,2024-03-19,2024-04-16,1,100,28.1,100.0,56.1,5,12,3.9,28.0
ENR000302,LRN00084,CRS0097,2024-05-29,2024-06-14,1,100,12.6,100.0,54.2,5,6,4.0,16.0
ENR000303,LRN00084,CRS0022,2024-01-31,,0,11,5.4,0.0,,0,2,,
ENR000304,LRN00084,CRS0104,2024-04-27,2024-05-03,1,100,5.7,98.5,67.4,5,2,3.9,6.0
ENR000305,LRN00084,CRS0115,2024-02-10,,0,6,2.5,4.9,,0,0,,
ENR000306,LRN00084,CRS0134,2024-06-25,,0,22,2.6,28.2,49.1,1,1,,
ENR000307,LRN00084,CRS0119,2024-01-17,,0,24,3.3,14.1,44.4,1,1,,
ENR000308,LRN00084,CRS0112,2024-01-16,,0,62,4.4,71.0,75.7,3,2,,
ENR000309,LRN00085,CRS0195,2025-02-03,,0,27,15.9,35.8,43.9,1,5,,
ENR000310,LRN00086,CRS0101,2025-02-09,,0,19,1.7,6.2,,0,1,,
ENR000311,LRN00087,CRS0121,2024-10-08,,0,12,1.3,4.4,,0,0,,
ENR000312,LRN00087,CRS0045,2024-08-26,,0,25,2.8,38.4,75.3,1,1,,
ENR000313,LRN00088,CRS0170,2025-01-08,2025-01-10,1,100,6.5,88.9,85.6,5,3,4.0,2.0
ENR000314,LRN00088,CRS0178,2024-11-25,,0,44,11.6,52.6,69.3,2,4,,
ENR000315,LRN00088,CRS0165,2025-02-19,2025-03-24,1,100,90.1,100.0,71.2,5,32,3.5,33.0
ENR000316,LRN00088,CRS0035,2025-04-29,2025-05-02,1,100,10.7,90.8,40.6,5,5,4.1,3.0
ENR000317,LRN00089,CRS0006,2024-06-28,,0,52,2.5,39.9,66.3,2,1,,
ENR000318,LRN00089,CRS0020,2024-05-09,2024-06-28,1,100,49.3,100.0,68.2,5,25,4.8,50.0
ENR000319,LRN00090,CRS0112,2025-09-26,,0,33,2.4,38.1,83.8,1,1,,
ENR000320,LRN00091,CRS0171,2024-06-18,,0,49,8.9,50.5,70.3,2,5,,
ENR000321,LRN00092,CRS0186,2024-08-17,2024-09-07,1,100,38.1,95.9,36.0,5,16,4.4,21.0
ENR000322,LRN00092,CRS0135,2024-05-13,,0,41,6.1,29.0,61.6,2,3,,
ENR000323,LRN00092,CRS0121,2024-09-15,,0,35,2.2,33.8,81.2,1,2,,
ENR000324,LRN00092,CRS0149,2024-08-22,2024-08-24,1,100,5.6,100.0,62.6,5,4,4.1,2.0
ENR000325,LRN00092,CRS0147,2024-05-30,,0,7,1.8,17.4,,0,0,,
ENR000326,LRN00092,CRS0080,2024-08-05,,0,42,10.1,50.5,62.5,2,3,,
ENR000327,LRN00092,CRS0144,2024-09-14,2024-10-28,1,100,75.5,87.9,54.2,5,31,3.6,44.0
ENR000328,LRN00092,CRS0045,2024-09-14,,0,29,3.1,33.3,72.7,1,1,,
ENR000329,LRN00092,CRS0140,2024-08-15,,0,4,1.4,9.7,,0,0,,
ENR000330,LRN00092,CRS0124,2024-07-12,,0,37,11.3,24.1,18.9,1,8,,
ENR000331,LRN00092,CRS0103,2024-04-07,,0,19,8.9,33.0,,0,4,,
ENR000332,LRN00092,CRS0160,2024-07-07,,0,13,8.0,0.0,,0,3,,
ENR000333,LRN00092,CRS0155,2024-07-22,2024-08-21,1,100,64.5,100.0,25.5,5,24,4.9,30.0
ENR000334,LRN00092,CRS0130,2024-04-05,,0,39,4.2,27.5,75.1,1,4,,
ENR000335,LRN00092,CRS0153,2024-06-04,,0,19,8.7,23.3,,0,5,,
ENR000336,LRN00093,CRS0049,2024-08-18,2024-09-20,1,100,61.2,92.8,77.8,5,23,4.6,33.0
ENR000337,LRN00094,CRS0006,2025-05-19,,0,38,1.0,47.1,40.7,1,0,,
ENR000338,LRN00094,CRS0129,2025-06-25,,0,34,6.7,37.4,79.3,1,2,,
ENR000339,LRN00095,CRS0100,2025-07-24,,0,23,5.1,34.9,66.6,1,2,,
ENR000340,LRN00095,CRS0120,2025-09-27,2025-10-14,1,100,5.6,100.0,57.3,5,3,4.2,17.0
ENR000341,LRN00096,CRS0044,2024-01-08,2024-04-26,1,100,48.3,100.0,58.5,5,20,3.6,109.0
ENR000342,LRN00096,CRS0073,2023-12-21,,0,22,8.6,13.8,53.2,1,3,,
ENR000343,LRN00097,CRS0073,2025-03-28,,0,22,8.5,32.3,55.3,1,3,,
ENR000344,LRN00097,CRS0046,2025-05-03,2025-06-11,1,100,20.7,93.7,17.0,5,8,4.0,39.0
ENR000345,LRN00097,CRS0062,2025-01-15,,0,25,3.7,17.3,71.4,1,1,,
ENR000346,LRN00097,CRS0051,2025-03-03,,0,39,18.8,31.4,83.8,1,11,,
ENR000347,LRN00097,CRS0021,2025-06-09,,0,21,2.6,32.6,71.8,1,2,,
ENR000348,LRN00097,CRS0064,2025-04-26,,0,42,18.4,37.0,37.6,2,9,,
ENR000349,LRN00098,CRS0158,2024-07-13,,0,34,2.3,24.9,83.5,1,1,,
ENR000350,LRN00098,CRS0149,2024-12-22,2024-12-28,1,100,5.6,92.0,52.8,5,4,4.1,6.0
ENR000351,LRN00099,CRS0170,2024-05-26,2024-06-05,1,100,5.7,100.0,56.7,5,3,4.6,10.0
ENR000352,LRN00099,CRS0188,2024-05-23,2024-06-28,1,100,21.2,87.0,50.8,5,12,4.5,36.0
ENR000353,LRN00099,CRS0193,2024-06-25,2024-10-09,1,100,54.2,100.0,82.0,5,22,4.7,106.0
ENR000354,LRN00099,CRS0016,2024-05-15,2024-07-07,1,100,41.1,100.0,37.3,5,18,3.9,53.0
ENR000355,LRN00099,CRS0050,2024-04-02,,0,49,1.8,58.2,31.8,2,2,,
ENR000356,LRN00099,CRS0098,2024-07-11,2024-08-06,1,100,13.3,100.0,59.5,5,9,4.4,26.0
ENR000357,LRN00100,CRS0179,2024-11-27,,0,32,6.0,22.1,69.9,1,3,,
ENR000358,LRN00101,CRS0106,2025-03-03,,0,35,5.6,34.8,83.2,1,4,,
ENR000359,LRN00102,CRS0168,2024-04-11,,0,40,4.4,25.4,42.8,2,2,,
ENR000360,LRN00102,CRS0196,2024-05-24,2024-07-04,1,100,35.0,88.5,75.1,5,13,2.0,41.0
ENR000361,LRN00103,CRS0131,2024-04-17,,0,11,1.1,19.7,,0,0,,
ENR000362,LRN00103,CRS0098,2024-08-24,2024-09-05,1,100,15.7,96.9,90.5,5,9,3.2,12.0
ENR000363,LRN00104,CRS0132,2025-05-07,,0,12,1.2,0.0,,0,1,,
ENR000364,LRN00104,CRS0174,2025-05-30,2025-10-24,1,100,68.1,96.3,77.6,5,33,3.0,147.0
ENR000365,LRN00105,CRS0191,2025-09-05,,0,13,1.5,7.6,,0,0,,
ENR000366,LRN00105,CRS0163,2025-12-14,,0,35,2.9,27.4,80.7,1,2,,
ENR000367,LRN00106,CRS0096,2024-02-28,2024-04-02,1,100,14.1,86.5,61.1,5,8,3.3,34.0
ENR000368,LRN00107,CRS0018,2024-06-18,2024-07-05,1,100,9.3,85.7,41.9,5,6,4.6,17.0
ENR000369,LRN00107,CRS0058,2024-08-07,2024-12-02,1,100,70.5,100.0,59.8,5,27,4.4,117.0
ENR000370,LRN00108,CRS0134,2025-11-07,,0,52,4.7,53.7,52.2,2,3,,
ENR000371,LRN00108,CRS0177,2025-07-12,,0,7,0.6,20.3,,0,0,,
ENR000372,LRN00108,CRS0050,2025-11-18,,0,22,1.5,30.1,54.0,1,1,,
ENR000373,LRN00108,CRS0187,2025-08-17,,0,43,30.6,50.7,68.8,2,12,,
ENR000374,LRN00108,CRS0163,2025-08-18,,0,2,0.3,10.7,,0,0,,
ENR000375,LRN00108,CRS0196,2025-12-15,,0,5,0.9,0.0,,0,0,,
ENR000376,LRN00108,CRS0182,2025-10-25,,0,21,0.9,19.7,65.4,1,1,,
ENR000377,LRN00109,CRS0196,2025-10-09,,0,7,1.4,7.7,,0,0,,
ENR000378,LRN00110,CRS0129,2025-03-27,2025-04-25,1,100,23.2,86.4,81.6,5,8,3.5,29.0
ENR000379,LRN00110,CRS0125,2025-05-06,,0,18,7.4,3.2,,0,6,,
ENR000380,LRN00111,CRS0131,2024-03-23,2024-04-02,1,100,8.8,86.6,80.5,5,4,4.3,10.0
ENR000381,LRN00112,CRS0164,2024-07-23,,0,7,1.1,4.2,,0,0,,
ENR000382,LRN00113,CRS0197,2025-04-05,2025-05-21,1,100,44.4,100.0,51.1,5,21,4.5,46.0
ENR000383,LRN00114,CRS0038,2025-09-22,,0,13,8.2,23.7,,0,3,,
ENR000384,LRN00114,CRS0106,2025-10-10,2025-11-20,1,100,22.9,100.0,42.1,5,12,3.9,41.0
ENR000385,LRN00115,CRS0043,2025-03-08,2025-04-13,1,100,40.2,100.0,73.0,5,16,4.0,36.0
ENR000386,LRN00116,CRS0022,2025-05-03,2025-07-14,1,100,84.6,97.6,75.3,5,27,4.1,72.0
ENR000387,LRN00116,CRS0004,2025-01-30,,0,58,36.6,51.5,65.8,2,16,,
ENR000388,LRN00116,CRS0103,2025-03-14,2025-05-15,1,100,60.6,91.1,79.8,5,23,4.7,62.0
ENR000389,LRN00116,CRS0030,2025-01-31,,0,15,11.3,2.2,,0,4,,
ENR000390,LRN00116,CRS0017,2025-02-17,,0,22,2.7,14.6,38.8,1,1,,
ENR000391,LRN00117,CRS0084,2025-06-21,2025-06-29,1,100,10.8,100.0,67.0,5,4,4.7,8.0
ENR000392,LRN00117,CRS0108,2025-03-17,,0,54,13.1,64.2,80.9,2,6,,
ENR000393,LRN00118,CRS0057,2025-04-12,,0,25,5.9,33.7,58.4,1,2,,
ENR000394,LRN00119,CRS0060,2025-02-26,,0,40,15.7,53.0,80.3,2,9,,
ENR000395,LRN00120,CRS0163,2025-07-07,2025-07-18,1,100,14.3,96.7,71.9,5,6,4.4,11.0
ENR000396,LRN00120,CRS0182,2025-08-18,,0,5,0.4,11.2,,0,0,,
ENR000397,LRN00120,CRS0115,2025-10-21,,0,33,8.6,40.6,67.5,1,4,,
ENR000398,LRN00121,CRS0146,2025-02-05,2025-02-14,1,100,11.2,100.0,53.4,5,4,4.3,9.0
ENR000399,LRN00121,CRS0143,2025-02-22,,0,42,1.3,52.7,86.8,2,1,,
ENR000400,LRN00122,CRS0032,2024-07-02,,0,19,1.9,17.2,,0,1,,
ENR000401,LRN00122,CRS0034,2024-07-15,,0,41,20.2,47.3,45.0,2,12,,
ENR000402,LRN00123,CRS0055,2024-02-26,,0,32,16.0,20.5,54.6,1,6,,
ENR000403,LRN00124,CRS0086,2025-04-19,2025-04-26,1,100,11.6,97.3,49.1,5,5,4.3,7.0
ENR000404,LRN00125,CRS0057,2025-04-12,2025-05-20,1,100,26.9,100.0,62.4,5,9,4.3,38.0
ENR000405,LRN00125,CRS0123,2025-03-12,,0,53,26.8,44.5,63.1,2,12,,
ENR000406,LRN00125,CRS0193,2025-06-13,,0,30,16.9,37.3,56.7,1,6,,
ENR000407,LRN00125,CRS0060,2025-06-08,,0,28,17.6,24.0,50.9,1,6,,
ENR000408,LRN00125,CRS0053,2025-03-22,,0,11,1.1,24.4,,0,0,,
ENR000409,LRN00125,CRS0178,2025-07-23,,0,59,8.3,59.1,60.3,2,6,,
ENR000410,LRN00126,CRS0138,2025-04-21,,0,40,32.0,48.8,27.5,2,12,,
ENR000411,LRN00126,CRS0158,2025-03-15,,0,41,4.6,32.8,75.6,2,2,,
ENR000412,LRN00126,CRS0154,2025-04-15,,0,22,1.1,30.4,71.7,1,1,,
ENR000413,LRN00126,CRS0155,2025-05-22,,0,18,7.0,28.8,,0,4,,
ENR000414,LRN00126,CRS0139,2024-12-19,,0,66,14.4,55.2,69.0,3,11,,
ENR000415,LRN00127,CRS0082,2024-07-01,,0,16,1.2,5.6,,0,0,,
ENR000416,LRN00127,CRS0040,2024-05-25,,0,10,3.7,5.4,,0,1,,
ENR000417,LRN00127,CRS0031,2024-04-17,,0,22,15.6,16.2,91.2,1,6,,
ENR000418,LRN00128,CRS0027,2024-06-14,2024-07-20,1,100,41.1,98.7,81.9,5,14,3.5,36.0
ENR000419,LRN00128,CRS0078,2024-04-10,,0,18,9.7,10.9,,0,5,,
ENR000420,LRN00128,CRS0008,2024-06-23,2024-06-30,1,100,6.8,88.7,69.6,5,5,3.9,7.0
ENR000421,LRN00128,CRS0020,2024-04-21,,0,26,14.1,13.6,46.6,1,6,,
ENR000422,LRN00128,CRS0010,2024-05-09,2024-05-18,1,100,10.0,88.1,31.5,5,6,4.7,9.0
ENR000423,LRN00128,CRS0030,2024-04-04,,0,26,18.8,18.3,78.3,1,8,,
ENR000424,LRN00128,CRS0003,2024-03-25,2024-04-03,1,100,9.9,100.0,53.4,5,4,4.3,9.0
ENR000425,LRN00128,CRS0005,2024-02-16,,0,33,10.8,25.2,56.0,1,7,,
ENR000426,LRN00128,CRS0009,2024-06-13,,0,32,15.4,24.5,45.7,1,6,,
ENR000427,LRN00128,CRS0072,2024-03-24,2024-04-27,1,100,23.5,95.1,80.7,5,13,4.2,34.0
ENR000428,LRN00128,CRS0013,2024-02-04,,0,9,2.3,0.0,,0,1,,
ENR000429,LRN00128,CRS0037,2024-07-16,2024-08-19,1,100,28.5,89.2,64.1,5,12,4.5,34.0
ENR000430,LRN00128,CRS0034,2024-07-18,,0,31,14.4,38.3,73.7,1,9,,
ENR000431,LRN00128,CRS0026,2024-06-28,,0,32,7.0,20.7,68.0,1,3,,
ENR000432,LRN00128,CRS0139,2024-06-13,,0,4,1.3,0.0,,0,0,,
ENR000433,LRN00129,CRS0094,2025-04-11,,0,25,9.8,36.6,84.3,1,7,,
ENR000434,LRN00130,CRS0041,2024-10-25,,0,38,8.3,26.2,65.9,1,4,,
ENR000435,LRN00130,CRS0163,2024-12-28,2025-01-15,1,100,17.1,88.3,55.8,5,6,3.8,18.0
ENR000436,LRN00130,CRS0045,2024-08-21,,0,32,2.9,44.3,80.3,1,2,,
ENR000437,LRN00131,CRS0012,2025-02-01,,0,19,2.7,27.6,,0,1,,
ENR000438,LRN00132,CRS0093,2025-10-14,,0,36,8.0,30.2,69.0,1,5,,
ENR000439,LRN00133,CRS0004,2025-04-30,,0,13,6.9,24.9,,0,3,,
ENR000440,LRN00134,CRS0052,2024-12-14,,0,21,4.9,35.0,41.5,1,4,,
ENR000441,LRN00135,CRS0062,2025-06-05,,0,22,2.6,11.4,55.8,1,1,,
ENR000442,LRN00135,CRS0013,2025-07-11,2025-09-06,1,100,25.2,100.0,45.4,5,12,3.4,57.0
ENR000443,LRN00135,CRS0021,2025-03-23,,0,31,3.8,30.8,53.8,1,3,,
ENR000444,LRN00136,CRS0048,2026-01-29,,0,68,23.6,81.6,71.8,3,15,,
ENR000445,LRN00136,CRS0011,2025-12-19,,0,43,14.9,46.7,71.0,2,5,,
ENR000446,LRN00137,CRS0105,2024-03-02,,0,22,1.1,35.4,72.5,1,0,,
ENR000447,LRN00137,CRS0109,2024-02-04,2024-03-10,1,100,25.4,100.0,68.0,5,11,4.6,35.0
ENR000448,LRN00137,CRS0096,2023-11-28,,0,23,2.1,23.6,47.6,1,1,,
ENR000449,LRN00137,CRS0103,2024-02-12,,0,29,13.5,39.8,26.0,1,6,,
ENR000450,LRN00137,CRS0034,2024-04-23,,0,37,18.4,29.1,53.5,1,10,,
ENR000451,LRN00137,CRS0082,2024-02-25,2024-03-08,1,100,9.5,100.0,87.0,5,4,4.0,12.0
ENR000452,LRN00138,CRS0089,2024-04-01,,0,6,2.1,0.2,,0,0,,
ENR000453,LRN00139,CRS0068,2024-06-05,,0,37,2.1,31.4,48.4,1,2,,
ENR000454,LRN00139,CRS0043,2024-05-29,2024-08-04,1,100,37.9,100.0,62.0,5,16,2.9,67.0
ENR000455,LRN00139,CRS0080,2024-08-01,,0,15,3.4,2.9,,0,1,,
ENR000456,LRN00140,CRS0135,2024-11-21,,0,22,1.8,7.6,34.0,1,1,,
ENR000457,LRN00141,CRS0095,2025-09-09,,0,16,6.9,16.9,,0,4,,
ENR000458,LRN00141,CRS0083,2025-10-14,2025-11-19,1,100,65.6,100.0,72.4,5,21,3.2,36.0
ENR000459,LRN00142,CRS0040,2025-07-18,,0,4,0.9,0.0,,0,0,,
ENR000460,LRN00142,CRS0027,2025-07-03,2025-09-03,1,100,39.5,100.0,34.7,5,14,4.9,62.0
ENR000461,LRN00142,CRS0191,2025-10-14,,0,45,3.3,57.0,72.1,2,3,,
ENR000462,LRN00143,CRS0130,2024-10-27,,0,24,5.1,33.0,56.2,1,2,,
ENR000463,LRN00144,CRS0176,2025-05-20,,0,13,0.4,1.8,,0,0,,
ENR000464,LRN00145,CRS0111,2024-10-08,2025-01-27,1,100,63.2,100.0,77.4,5,27,4.4,111.0
ENR000465,LRN00145,CRS0134,2024-12-05,,0,62,6.8,62.8,65.5,3,3,,
ENR000466,LRN00145,CRS0140,2024-09-26,,0,24,7.0,21.2,64.1,1,3,,
ENR000467,LRN00145,CRS0066,2025-01-14,,0,35,4.7,29.7,83.1,1,2,,
ENR000468,LRN00145,CRS0041,2024-12-12,,0,1,0.3,0.0,,0,0,,
ENR000469,LRN00145,CRS0137,2024-09-22,,0,10,5.2,8.2,,0,3,,
ENR000470,LRN00146,CRS0034,2024-12-12,,0,29,10.2,26.8,76.2,1,8,,
ENR000471,LRN00146,CRS0105,2024-12-03,,0,19,1.5,20.3,,0,0,,
ENR000472,LRN00147,CRS0122,2025-02-21,2025-04-24,1,100,85.5,100.0,49.5,5,33,4.0,62.0
ENR000473,LRN00148,CRS0194,2025-06-13,,0,7,3.1,16.0,,0,2,,
ENR000474,LRN00148,CRS0182,2025-06-27,,0,42,2.7,40.8,36.6,2,2,,
ENR000475,LRN00148,CRS0157,2025-04-09,,0,18,3.4,6.1,,0,2,,
ENR000476,LRN00148,CRS0031,2025-02-12,,0,57,33.3,69.6,82.4,2,17,,
ENR000477,LRN00148,CRS0176,2025-06-06,,0,17,0.6,5.9,,0,0,,
ENR000478,LRN00148,CRS0164,2025-06-16,2025-07-10,1,100,28.9,100.0,54.0,5,13,4.3,24.0
ENR000479,LRN00148,CRS0167,2025-04-09,,0,5,0.2,12.0,,0,0,,
ENR000480,LRN00148,CRS0184,2025-02-08,,0,16,8.8,8.9,,0,4,,
ENR000481,LRN00148,CRS0199,2025-03-14,,0,32,8.4,25.6,67.9,1,4,,
ENR000482,LRN00148,CRS0180,2025-02-23,,0,22,11.7,14.5,76.2,1,5,,
ENR000483,LRN00148,CRS0172,2025-05-20,2025-05-25,1,100,7.3,86.4,43.2,5,4,3.7,5.0
ENR000484,LRN00148,CRS0161,2025-01-25,,0,11,9.2,9.2,,0,3,,
ENR000485,LRN00148,CRS0145,2025-04-13,2025-05-14,1,100,32.5,100.0,84.1,5,16,4.3,31.0
ENR000486,LRN00148,CRS0179,2025-05-08,2025-05-24,1,100,21.9,100.0,65.4,5,10,4.7,16.0
ENR000487,LRN00148,CRS0192,2025-06-11,,0,51,20.2,55.5,73.6,2,15,,
ENR000488,LRN00149,CRS0120,2024-03-06,,0,22,0.7,35.7,77.0,1,0,,
ENR000489,LRN00149,CRS0069,2024-01-18,2024-01-27,1,100,6.9,89.4,64.2,5,5,3.1,9.0
ENR000490,LRN00150,CRS0067,2025-03-02,2025-03-12,1,100,27.6,87.4,54.9,5,12,4.6,10.0
ENR000491,LRN00150,CRS0068,2025-07-22,,0,9,0.6,0.0,,0,0,,
ENR000492,LRN00150,CRS0041,2025-02-18,2025-02-27,1,100,27.2,88.1,56.9,5,11,4.6,9.0
ENR000493,LRN00151,CRS0075,2025-06-30,,0,6,3.9,4.0,,0,1,,
ENR000494,LRN00151,CRS0086,2025-04-20,,0,56,5.8,47.0,57.3,2,3,,
ENR000495,LRN00152,CRS0162,2025-06-04,2025-06-12,1,100,7.2,98.2,63.1,5,4,4.6,8.0
ENR000496,LRN00152,CRS0195,2025-08-18,2025-11-07,1,100,55.1,92.4,83.2,5,21,4.6,81.0
ENR000497,LRN00153,CRS0180,2025-05-30,,0,30,10.2,36.4,72.6,1,7,,
ENR000498,LRN00153,CRS0173,2025-08-27,2025-10-17,1,100,62.2,100.0,88.4,5,25,4.9,51.0
ENR000499,LRN00154,CRS0053,2024-05-22,,0,54,2.8,46.9,75.3,2,2,,
ENR000500,LRN00154,CRS0194,2023-12-14,,0,24,14.6,34.9,38.3,1,7,,
ENR000501,LRN00154,CRS0155,2024-05-14,,0,46,22.5,49.6,55.9,2,11,,
ENR000502,LRN00155,CRS0018,2025-03-05,,0,26,2.1,22.3,67.8,1,1,,
ENR000503,LRN00155,CRS0038,2025-02-20,,0,7,2.9,0.0,,0,1,,
ENR000504,LRN00156,CRS0186,2025-04-16,,0,10,2.9,20.4,,0,1,,
ENR000505,LRN00157,CRS0116,2025-09-17,,0,37,34.6,51.3,48.2,1,12,,
ENR000506,LRN00158,CRS0037,2024-05-05,,0,11,1.9,5.3,,0,1,,
ENR000507,LRN00159,CRS0036,2025-05-21,,0,18,2.8,7.8,,0,1,,
ENR000508,LRN00160,CRS0170,2024-07-12,,0,50,2.9,62.0,30.1,2,1,,
ENR000509,LRN00160,CRS0147,2024-12-13,,0,20,3.3,11.1,,0,2,,
ENR000510,LRN00160,CRS0162,2024-10-10,,0,8,0.6,19.0,,0,0,,
ENR000511,LRN00160,CRS0014,2024-09-16,,0,39,4.9,53.9,43.4,1,3,,
ENR000512,LRN00161,CRS0005,2024-09-20,,0,52,21.9,52.1,34.9,2,12,,
ENR000513,LRN00162,CRS0008,2025-11-04,2025-11-11,1,100,5.0,100.0,48.6,5,5,4.6,7.0
ENR000514,LRN00163,CRS0084,2025-04-01,,0,33,3.8,22.4,63.3,1,1,,
ENR000515,LRN00164,CRS0179,2024-09-27,,0,52,10.8,63.9,87.3,2,5,,
ENR000516,LRN00164,CRS0191,2024-08-08,2024-08-15,1,100,18.3,99.4,66.1,5,7,4.0,7.0
ENR000517,LRN00165,CRS0081,2024-10-04,,0,10,4.3,0.0,,0,2,,
ENR000518,LRN00166,CRS0027,2025-03-19,,0,12,4.7,13.7,,0,1,,
ENR000519,LRN00167,CRS0141,2025-03-28,,0,1,0.5,4.0,,0,0,,
ENR000520,LRN00168,CRS0031,2025-11-17,,0,22,8.6,29.2,67.9,1,6,,
ENR000521,LRN00168,CRS0116,2025-11-25,2026-06-27,1,100,77.5,94.8,62.0,5,34,4.1,214.0
ENR000522,LRN00168,CRS0073,2025-12-03,,0,15,2.5,3.0,,0,2,,
ENR000523,LRN00168,CRS0126,2025-10-10,,0,44,6.6,37.0,56.8,2,3,,
ENR000524,LRN00168,CRS0074,2025-12-27,,0,5,2.9,18.3,,0,1,,
ENR000525,LRN00168,CRS0128,2025-12-26,,0,22,10.7,32.4,56.0,1,4,,
ENR000526,LRN00168,CRS0165,2025-11-03,,0,17,7.6,7.3,,0,5,,
ENR000527,LRN00168,CRS0145,2025-11-29,,0,23,8.3,15.0,66.0,1,3,,
ENR000528,LRN00168,CRS0127,2025-08-31,,0,14,3.7,24.4,,0,2,,
ENR000529,LRN00168,CRS0003,2025-07-06,,0,34,3.6,40.2,45.9,1,1,,
ENR000530,LRN00168,CRS0149,2025-08-03,,0,10,0.4,0.6,,0,0,,
ENR000531,LRN00168,CRS0175,2025-09-03,,0,32,3.0,20.9,75.7,1,1,,
ENR000532,LRN00168,CRS0134,2025-10-06,,0,5,0.5,0.0,,0,0,,
ENR000533,LRN00168,CRS0142,2025-10-07,2025-12-19,1,100,29.9,100.0,27.1,5,12,3.7,73.0
ENR000534,LRN00168,CRS0148,2025-12-03,,0,12,0.7,19.4,,0,0,,
ENR000535,LRN00169,CRS0112,2025-04-14,,0,41,1.8,48.5,75.6,2,1,,
ENR000536,LRN00169,CRS0100,2025-01-30,,0,33,6.3,47.4,82.6,1,3,,
ENR000537,LRN00169,CRS0150,2025-07-04,,0,18,6.5,5.7,,0,5,,
ENR000538,LRN00170,CRS0069,2025-09-03,,0,21,0.8,25.4,72.8,1,1,,
ENR000539,LRN00170,CRS0099,2025-09-07,2025-09-10,1,100,6.8,98.1,69.8,5,4,4.9,3.0
ENR000540,LRN00171,CRS0029,2025-03-11,,0,10,3.3,5.9,,0,1,,
ENR000541,LRN00171,CRS0108,2025-03-19,,0,8,1.6,0.0,,0,0,,
ENR000542,LRN00171,CRS0001,2024-12-28,,0,38,3.8,48.7,39.1,1,1,,
ENR000543,LRN00171,CRS0024,2025-03-02,2025-05-07,1,100,48.3,96.6,69.5,5,15,4.2,66.0
ENR000544,LRN00172,CRS0103,2024-03-29,,0,3,1.5,15.1,,0,0,,
ENR000545,LRN00172,CRS0076,2024-04-17,,0,17,3.4,18.5,,0,2,,
ENR000546,LRN00173,CRS0101,2024-01-10,,0,15,1.4,21.7,,0,1,,
