user_id,date,sleep_duration_hrs,deep_sleep_pct,rem_sleep_pct,wake_ups,sleep_efficiency_pct,bedtime_hr,focus_hours,tasks_completed,reaction_time_ms,working_memory_score,attention_score,caffeine_mg,exercise_minutes,stress_level,mental_clarity
USER003,2025-07-29,6.26,23.7,21.8,4,88.6,23.51,5.65,2,274,83,79,74,11,3,6
USER003,2025-07-30,6.66,26.4,24.8,3,93.2,23.71,6.8,6,246,89,72,169,3,5,3
USER003,2025-07-31,6.94,26.1,29.7,4,92.8,23.94,4.29,0,202,82,78,38,14,3,7
USER003,2025-08-01,6.68,22.3,27.5,1,94.2,23.86,5.45,2,295,95,73,72,17,5,5
USER003,2025-08-02,8.31,21.6,23.0,0,93.1,24.7,4.33,6,253,87,86,73,1,5,5
USER003,2025-08-03,7.77,24.2,25.7,2,93.2,25.17,5.52,4,223,94,84,171,16,3,7
USER003,2025-08-04,9.22,24.5,32.4,3,93.6,23.19,6.82,5,325,57,62,90,7,5,7
USER003,2025-08-05,7.89,25.8,31.7,0,88.5,23.4,6.62,8,200,67,90,38,88,7,6
USER003,2025-08-06,7.5,14.3,40.8,0,91.0,23.53,3.49,7,246,65,100,32,26,4,6
USER003,2025-08-07,8.63,24.4,14.7,2,96.0,23.21,7.02,5,259,70,84,131,29,2,3
USER003,2025-08-08,7.73,29.4,34.3,0,98.1,23.18,5.88,8,277,91,93,203,92,5,4
USER003,2025-08-09,8.14,18.8,21.8,3,94.1,25.17,4.48,2,363,76,64,9,10,4,6
USER003,2025-08-10,8.91,31.1,30.0,2,94.7,23.72,7.43,6,335,74,67,36,18,6,5
USER003,2025-08-11,6.31,22.1,34.4,2,95.4,23.6,4.85,2,247,76,73,95,14,5,3
USER003,2025-08-12,8.8,34.6,30.0,1,97.6,23.23,4.41,2,336,75,85,74,3,4,8
USER003,2025-08-13,7.92,35.5,31.5,4,88.3,23.77,5.13,3,348,93,83,12,34,4,5
USER003,2025-08-14,8.15,31.1,20.6,2,97.8,23.32,5.44,6,330,85,76,67,0,2,7
USER003,2025-08-15,6.69,33.7,26.4,1,95.0,23.55,6.16,2,272,64,94,76,23,2,6
USER003,2025-08-16,9.5,40.8,23.7,2,97.3,24.71,4.57,2,282,74,83,124,42,2,4
USER003,2025-08-17,9.4,20.2,31.8,3,96.9,24.76,7.25,1,345,71,91,6,58,2,5
USER003,2025-08-18,7.58,19.2,34.0,1,89.1,23.12,7.13,5,228,90,83,154,10,5,8
USER003,2025-08-19,6.38,18.3,33.6,2,96.4,23.8,4.09,0,348,59,83,77,10,5,5
USER003,2025-08-20,5.86,25.7,19.5,1,89.3,23.48,5.51,2,321,82,80,49,35,6,6
USER003,2025-08-21,6.35,23.3,24.4,2,97.3,23.53,5.06,1,240,80,66,202,2,3,6
USER003,2025-08-22,8.22,20.4,22.8,0,90.0,23.12,8.15,5,254,77,88,56,39,4,3
USER003,2025-08-23,8.57,29.9,28.2,1,95.7,24.63,7.94,8,307,91,80,75,10,2,6
USER003,2025-08-24,7.91,32.3,17.4,1,96.4,24.64,5.88,3,302,95,89,51,6,5,8
USER003,2025-08-25,7.86,21.1,27.5,4,98.7,23.76,5.0,0,233,81,92,41,10,5,6
USER003,2025-08-26,8.03,36.4,17.1,1,94.0,23.07,5.62,3,246,81,72,122,1,3,7
USER003,2025-08-27,6.49,26.3,28.3,3,81.0,23.72,6.27,1,259,90,60,90,49,4,5
USER003,2025-08-28,6.51,30.4,29.9,0,97.6,23.28,6.76,6,280,71,82,62,10,5,8
USER003,2025-08-29,6.87,20.3,32.0,3,92.8,23.34,4.71,5,301,77,97,95,31,2,6
USER003,2025-08-30,6.7,22.0,25.3,1,98.8,23.8,2.76,1,301,83,94,56,27,5,4
USER003,2025-08-31,8.06,18.3,33.4,4,98.9,24.09,5.45,6,280,82,76,125,38,5,6
USER003,2025-09-01,7.44,29.8,24.7,0,94.0,23.13,3.43,6,276,84,87,62,6,8,6
USER003,2025-09-02,8.91,15.6,35.0,2,92.8,23.43,2.36,5,345,71,43,47,1,4,5
USER003,2025-09-03,7.14,25.8,29.8,2,95.1,23.27,6.6,6,307,82,87,62,9,3,5
USER003,2025-09-04,8.6,28.9,21.9,1,95.3,23.74,2.81,3,273,85,79,13,48,4,4
USER003,2025-09-05,8.37,16.8,29.8,2,98.3,23.31,5.33,1,291,97,83,113,8,2,5
USER003,2025-09-06,8.85,16.1,32.7,1,91.1,24.15,6.27,0,269,60,63,118,1,3,5
USER003,2025-09-07,8.21,31.0,30.4,1,95.5,25.42,8.09,2,312,86,86,35,9,3,6
USER003,2025-09-08,8.2,16.9,40.1,2,95.8,23.99,5.11,6,242,92,79,53,11,3,4
USER003,2025-09-09,7.54,23.0,36.7,1,95.1,23.61,6.57,3,293,80,80,127,2,3,7
USER003,2025-09-10,7.7,25.0,20.2,1,97.8,23.2,8.51,1,227,83,83,93,3,5,7
USER003,2025-09-11,7.61,19.9,27.6,5,97.1,23.68,7.11,3,200,98,89,54,2,4,7
USER003,2025-09-12,7.69,32.0,35.0,3,94.9,23.39,4.45,2,275,78,96,113,4,3,7
USER003,2025-09-13,8.54,17.8,23.5,3,90.7,24.94,5.66,2,236,71,98,96,18,4,5
USER003,2025-09-14,7.94,21.4,20.2,1,98.3,24.17,6.48,7,258,75,97,40,3,3,6
USER003,2025-09-15,6.35,22.0,30.4,3,91.8,23.11,2.81,2,336,76,87,186,13,4,5
USER003,2025-09-16,7.54,23.2,35.0,4,94.9,23.84,8.07,5,359,85,90,16,0,3,7
USER003,2025-09-17,9.42,22.7,28.5,2,96.4,23.43,4.62,0,333,44,77,28,18,3,7
USER003,2025-09-18,7.2,27.7,39.2,1,95.6,23.19,3.49,5,236,72,85,126,14,2,6
USER003,2025-09-19,9.38,16.9,28.9,1,92.2,23.67,6.51,2,309,62,92,273,30,3,2
USER003,2025-09-20,9.47,25.1,21.9,3,93.6,23.93,7.35,1,359,59,63,30,4,5,8
USER003,2025-09-21,8.05,21.3,21.8,3,92.8,23.62,4.47,3,267,82,75,85,9,4,7
USER003,2025-09-22,8.38,26.5,26.7,0,98.0,23.54,4.37,2,280,79,55,231,35,7,8
USER003,2025-09-23,7.4,26.3,27.7,1,91.8,23.93,3.16,6,273,89,91,172,57,3,6
USER003,2025-09-24,6.85,19.8,15.9,4,96.6,23.17,5.48,5,261,82,83,44,0,6,4
USER003,2025-09-25,6.61,22.7,30.8,1,97.2,23.11,5.4,1,300,65,84,277,9,3,5
USER003,2025-09-26,7.4,19.0,37.6,0,90.1,23.85,5.96,6,266,79,98,25,8,4,5
USER003,2025-09-27,8.2,19.8,30.0,3,96.1,23.59,9.54,3,248,81,81,77,27,7,5
USER003,2025-09-28,9.89,32.2,33.4,4,97.0,24.13,4.64,0,270,60,62,67,4,5,6
USER003,2025-09-29,6.99,17.1,26.8,2,96.0,23.19,4.5,3,332,82,100,53,7,3,8
USER003,2025-09-30,5.99,26.8,31.2,2,98.2,23.43,5.45,3,309,71,100,20,70,5,3
USER003,2025-10-01,6.17,27.7,30.7,0,85.8,23.63,6.76,3,241,64,74,125,40,2,5
USER003,2025-10-02,5.53,33.9,35.8,2,95.5,23.96,5.88,0,333,80,68,198,17,3,8
USER003,2025-10-03,7.95,16.0,28.9,2,93.4,23.47,4.43,4,337,75,91,89,8,4,6
USER003,2025-10-04,7.94,23.4,31.3,1,91.4,25.36,3.21,6,253,82,89,147,39,5,4
USER003,2025-10-05,9.63,29.1,24.2,1,92.0,25.02,4.36,2,218,66,68,42,57,5,7
USER003,2025-10-06,6.27,23.9,37.3,3,96.8,23.24,2.19,4,290,87,92,116,18,8,6
USER003,2025-10-07,8.96,33.6,28.9,1,89.9,23.64,6.62,4,294,54,89,75,56,5,6
USER003,2025-10-08,7.43,21.3,23.1,1,94.1,23.79,4.24,5,260,82,89,52,30,3,6
USER003,2025-10-09,7.89,26.4,24.3,0,92.4,23.34,4.42,2,298,78,79,12,4,5,6
USER003,2025-10-10,8.85,18.6,27.8,3,95.7,23.59,4.44,3,303,90,87,88,33,3,7
USER003,2025-10-11,7.56,32.5,35.9,2,89.1,25.11,5.66,5,238,100,83,85,3,2,5
USER003,2025-10-12,8.52,21.0,27.8,3,97.0,24.07,5.04,2,327,84,84,25,5,4,6
USER003,2025-10-13,7.47,30.3,24.6,1,94.7,23.7,5.11,8,271,75,66,179,1,4,4
USER003,2025-10-14,6.89,19.3,24.3,1,95.3,23.21,3.24,6,284,72,70,76,6,6,5
USER003,2025-10-15,7.24,23.1,33.5,5,89.6,23.4,5.99,2,256,64,96,195,5,4,6
USER003,2025-10-16,6.35,22.1,37.6,5,92.8,23.19,6.6,2,267,81,75,109,2,4,7
USER003,2025-10-17,6.83,27.6,22.9,3,97.6,23.75,6.49,3,251,63,86,29,85,3,6
USER003,2025-10-18,9.29,15.4,35.4,1,89.4,23.73,1.92,3,426,71,74,155,3,3,5
USER003,2025-10-19,8.02,15.0,35.1,4,95.3,24.49,5.17,6,307,85,77,144,12,4,5
USER003,2025-10-20,7.25,29.9,23.6,2,92.8,23.02,6.58,6,347,79,79,198,49,4,4
USER003,2025-10-21,8.15,35.0,24.3,4,92.3,23.95,4.48,1,311,90,93,274,20,4,5
USER003,2025-10-22,6.82,38.2,22.8,0,90.4,23.23,2.63,2,223,71,68,89,9,6,5
USER003,2025-10-23,6.25,29.1,31.0,6,95.1,23.36,5.62,7,315,58,85,101,33,5,4
USER003,2025-10-24,6.66,26.4,25.1,4,98.6,23.53,5.81,4,289,92,74,39,45,3,6
USER003,2025-10-25,7.45,18.6,26.9,2,88.2,23.79,6.76,2,299,81,68,112,100,5,5
USER003,2025-10-26,8.29,25.7,18.5,2,93.6,24.31,6.38,4,265,70,79,50,30,5,7
USER003,2025-10-27,8.93,22.1,31.9,2,88.3,23.15,6.28,3,296,49,100,114,25,4,5
USER003,2025-10-28,7.43,34.2,28.0,3,92.7,23.85,5.08,8,247,83,97,42,30,2,5
USER003,2025-10-29,7.06,23.3,27.8,1,97.5,23.38,6.41,3,321,97,100,95,19,2,5
USER003,2025-10-30,8.83,16.2,30.3,1,94.9,23.48,3.45,3,264,82,73,213,14,4,7
USER003,2025-10-31,6.3,34.0,25.1,3,94.6,23.3,4.1,3,271,64,68,98,5,3,7
USER003,2025-11-01,8.17,31.0,24.5,2,83.6,25.28,7.65,0,316,90,84,80,8,4,8
USER003,2025-11-02,9.29,13.1,23.0,3,90.5,24.46,2.2,4,332,56,75,23,9,8,7
USER003,2025-11-03,5.86,24.0,32.6,3,95.2,23.51,6.76,4,330,76,83,43,39,4,8
USER003,2025-11-04,7.58,26.3,22.5,3,93.4,23.73,6.34,4,200,83,100,26,11,3,6
USER003,2025-11-05,7.39,31.8,30.5,5,95.2,23.26,4.16,3,254,81,99,77,2,6,7
USER003,2025-11-06,7.61,29.9,15.7,1,97.6,23.33,8.5,4,200,100,100,132,5,3,6
USER004,2025-07-10,8.67,28.2,19.1,1,95.9,1.08,3.67,3,258,100,89,128,35,3,6
USER004,2025-07-11,10.4,22.7,32.3,0,97.9,1.15,4.49,2,256,70,74,78,3,5,4
USER004,2025-07-12,9.07,26.5,25.6,0,94.4,2.38,2.09,2,242,80,87,14,20,4,2
USER004,2025-07-13,9.95,29.6,40.2,2,96.8,1.93,5.23,1,267,99,81,49,12,4,6
USER004,2025-07-14,7.32,19.4,24.3,2,85.6,1.21,1.18,2,368,79,67,172,25,3,4
USER004,2025-07-15,8.63,13.1,22.7,2,85.7,0.71,5.01,1,270,93,100,249,2,5,7
USER004,2025-07-16,8.7,18.3,24.4,3,96.5,1.42,7.01,1,200,88,96,196,30,5,5
USER004,2025-07-17,7.35,29.2,42.0,5,90.6,1.12,6.69,6,306,77,85,25,91,2,7
USER004,2025-07-18,7.39,24.2,24.8,1,97.1,0.51,5.17,4,278,60,82,57,6,2,7
USER004,2025-07-19,9.82,28.9,26.4,1,96.5,2.85,5.09,5,302,81,69,40,45,4,5
USER004,2025-07-20,11.11,28.1,33.7,2,92.6,2.25,2.61,0,314,39,51,30,4,4,8
USER004,2025-07-21,7.83,33.1,23.3,2,89.8,0.56,5.82,2,307,99,87,58,6,3,6
USER004,2025-07-22,7.59,24.1,38.8,4,95.4,1.01,8.27,4,233,93,83,118,29,6,6
USER004,2025-07-23,7.6,13.2,31.3,0,95.7,1.11,4.91,4,325,91,66,138,33,2,7
USER004,2025-07-24,6.74,29.7,24.5,2,96.8,1.3,8.37,4,262,72,63,47,2,4,4
USER004,2025-07-25,8.72,27.8,26.6,4,94.9,0.7,6.92,8,308,89,72,38,16,5,7
USER004,2025-07-26,9.86,25.2,21.0,2,95.6,2.88,7.32,2,249,70,80,227,34,6,5
USER004,2025-07-27,8.86,25.5,28.1,2,99.1,1.01,5.66,3,379,83,70,52,15,4,7
USER004,2025-07-28,7.59,32.1,39.3,2,98.1,0.89,7.61,2,275,79,75,53,48,6,7
USER004,2025-07-29,7.64,24.4,18.4,3,92.7,0.56,5.73,3,253,71,66,105,12,4,6
USER004,2025-07-30,7.19,17.6,26.9,3,93.8,1.07,3.62,2,246,66,90,31,16,3,6
USER004,2025-07-31,8.72,30.0,22.1,2,89.9,0.55,3.41,5,292,83,85,118,47,8,5
USER004,2025-08-01,7.24,30.8,37.4,0,95.4,1.01,4.59,2,282,83,86,18,34,3,4
USER004,2025-08-02,9.34,25.1,25.9,2,98.9,1.74,3.11,5,290,73,77,127,15,3,7
USER004,2025-08-03,10.61,36.0,24.4,2,97.8,1.98,5.19,2,428,71,92,229,55,4,7
USER004,2025-08-04,7.77,22.7,27.7,0,95.3,0.84,7.5,4,267,91,86,236,33,1,8
USER004,2025-08-05,9.75,21.6,32.1,0,95.0,1.26,5.04,1,318,60,77,92,1,2,6
USER004,2025-08-06,8.72,29.8,42.1,2,95.5,0.78,2.75,1,200,81,85,120,5,4,7
USER004,2025-08-07,9.11,31.3,21.6,1,92.4,1.43,5.57,4,295,81,82,96,18,2,4
USER004,2025-08-08,7.45,13.1,20.4,3,93.3,1.15,5.21,1,300,90,87,137,74,4,4
USER004,2025-08-09,8.49,18.4,27.7,1,92.9,1.65,7.29,5,208,71,97,96,9,2,6
USER004,2025-08-10,9.06,21.5,34.4,3,86.8,2.99,5.73,3,310,86,69,159,12,3,5
USER004,2025-08-11,7.73,20.9,17.1,2,95.0,0.76,6.46,1,291,80,65,240,18,3,4
USER004,2025-08-12,8.98,23.4,27.8,2,91.9,1.15,6.13,2,271,79,96,132,0,5,5
USER004,2025-08-13,8.75,30.2,31.6,2,86.5,0.92,7.02,3,200,85,92,64,42,6,4
USER004,2025-08-14,6.92,35.7,29.3,2,98.2,1.28,6.01,2,368,83,88,182,10,3,7
USER004,2025-08-15,7.43,30.6,29.2,2,96.3,1.17,3.02,1,249,60,54,139,0,2,6
USER004,2025-08-16,9.02,26.8,25.3,2,99.2,1.63,7.28,4,273,95,95,81,2,5,7
USER004,2025-08-17,9.98,24.7,18.6,3,97.7,1.63,4.99,1,358,61,93,92,0,4,5
USER004,2025-08-18,7.2,19.4,21.5,4,95.1,0.68,4.42,4,319,64,92,131,25,4,7
USER004,2025-08-19,6.39,23.9,19.5,2,94.5,0.68,8.24,1,375,63,55,160,13,4,6
USER004,2025-08-20,8.86,24.2,30.4,2,94.4,1.37,6.49,7,261,81,88,131,43,3,3
USER004,2025-08-21,7.66,28.3,33.9,0,92.1,1.28,5.8,6,246,69,59,51,19,4,7
USER004,2025-08-22,9.2,21.8,27.9,1,94.2,1.42,5.1,5,321,80,95,558,51,5,4
USER004,2025-08-23,10.52,26.2,34.2,3,92.7,2.1,4.78,2,307,67,95,110,31,5,5
USER004,2025-08-24,9.17,20.0,29.4,0,85.7,1.66,7.16,4,271,81,85,105,20,4,7
USER004,2025-08-25,8.28,26.9,29.0,2,89.4,1.49,6.06,4,231,76,100,84,17,6,4
USER004,2025-08-26,9.51,22.0,25.6,3,96.5,0.86,3.85,4,307,77,80,120,3,5,4
USER004,2025-08-27,9.31,34.9,29.5,4,95.5,0.54,6.58,6,321,90,75,109,20,3,7
USER004,2025-08-28,9.03,29.3,40.9,2,91.5,0.8,5.34,9,322,76,80,168,7,4,5
USER004,2025-08-29,6.21,20.0,19.6,1,91.6,0.84,4.73,0,275,57,70,141,1,3,4
USER004,2025-08-30,11.32,19.0,38.6,3,92.1,2.5,5.13,0,374,67,67,101,7,3,5
USER004,2025-08-31,10.25,25.2,26.8,3,99.2,1.15,2.94,3,312,64,55,127,19,3,4
USER004,2025-09-01,9.46,17.3,32.3,2,92.5,1.17,7.95,7,200,72,88,120,20,2,7
USER004,2025-09-02,7.95,18.2,36.1,2,89.8,0.6,6.46,3,200,93,83,55,18,5,6
USER004,2025-09-03,8.95,30.5,16.2,3,99.1,0.72,4.49,4,234,99,78,211,3,6,7
USER004,2025-09-04,7.71,17.3,20.7,2,99.3,1.02,8.21,7,356,59,88,54,6,4,7
USER004,2025-09-05,8.03,31.0,36.2,2,97.4,0.89,4.65,6,317,98,88,62,21,4,7
USER004,2025-09-06,9.37,27.5,30.3,3,97.7,1.38,6.49,5,307,85,86,110,80,7,6
USER004,2025-09-07,9.97,30.9,24.8,3,94.4,1.58,4.91,0,279,75,76,39,18,5,5
USER004,2025-09-08,7.48,17.6,28.6,1,97.2,1.48,5.51,2,253,89,52,53,0,5,6
USER004,2025-09-09,7.84,28.1,16.7,2,94.4,0.95,8.46,2,241,80,100,122,26,5,3
USER004,2025-09-10,9.96,19.3,26.8,5,98.8,1.4,6.81,3,248,71,79,86,19,3,6
USER004,2025-09-11,7.32,25.1,25.0,2,97.9,0.96,6.4,1,327,86,78,78,29,7,6
USER004,2025-09-12,6.76,15.2,26.4,0,87.4,0.55,4.9,2,417,79,78,124,12,2,7
USER004,2025-09-13,7.43,30.7,31.1,2,93.8,1.21,3.88,4,308,87,91,95,22,4,7
USER004,2025-09-14,9.67,26.3,27.7,0,91.7,2.94,5.59,1,312,72,96,131,6,6,5
USER004,2025-09-15,8.86,25.2,32.5,1,85.1,1.34,3.66,1,221,92,89,59,6,3,6
USER004,2025-09-16,8.03,18.5,20.8,1,88.0,1.22,4.65,4,318,94,73,91,0,3,5
USER004,2025-09-17,7.95,26.0,16.8,2,92.4,0.89,4.0,2,230,89,65,78,37,3,6
USER004,2025-09-18,7.63,37.9,28.7,0,97.2,0.68,5.06,6,200,98,87,180,3,1,5
USER004,2025-09-19,6.35,34.3,35.8,3,88.3,0.54,3.47,3,388,60,74,86,1,4,7
USER004,2025-09-20,11.5,27.7,34.3,0,92.4,1.04,3.19,0,372,71,61,90,2,5,6
USER004,2025-09-21,10.12,12.8,14.5,1,96.6,2.24,4.88,4,294,62,73,92,26,3,4
USER004,2025-09-22,9.65,31.7,26.2,1,95.9,1.22,6.61,6,344,83,77,25,93,5,7
USER004,2025-09-23,8.99,34.5,22.9,4,97.5,0.98,7.19,4,273,89,91,45,43,6,2
USER004,2025-09-24,8.76,27.4,15.7,2,94.4,1.17,4.21,3,272,75,89,75,2,4,6
USER004,2025-09-25,7.62,29.7,24.3,4,96.9,0.6,6.16,4,300,70,94,74,7,2,7
USER004,2025-09-26,7.32,23.8,26.0,1,98.4,1.21,4.82,4,312,71,75,216,5,2,5
USER004,2025-09-27,9.23,37.9,20.6,2,93.1,2.98,7.61,6,222,74,75,225,2,5,7
USER004,2025-09-28,10.37,36.2,27.9,3,96.6,1.19,2.28,0,274,72,82,130,1,5,3
USER004,2025-09-29,9.46,28.4,26.0,3,97.1,0.85,5.56,5,276,89,77,19,31,4,6
USER004,2025-09-30,7.39,27.4,23.8,4,88.4,1.1,6.17,2,304,70,78,28,2,3,5
USER004,2025-10-01,9.58,28.2,32.1,2,97.4,1.14,6.05,2,204,92,93,56,31,4,4
USER004,2025-10-02,8.17,24.8,34.6,2,91.3,1.33,3.17,4,234,88,77,10,11,5,5
USER004,2025-10-03,8.18,18.1,22.2,3,91.8,0.63,7.61,6,363,94,76,167,14,3,7
USER004,2025-10-04,10.67,28.7,30.6,5,97.4,1.81,5.46,2,319,69,55,65,12,4,6
USER004,2025-10-05,8.52,36.4,21.0,4,94.5,2.93,4.61,6,272,83,77,113,24,4,7
USER004,2025-10-06,8.59,32.0,27.3,3,97.3,1.26,3.85,7,310,100,83,75,9,5,7
USER004,2025-10-07,7.96,21.1,37.8,5,89.7,1.23,6.09,6,237,87,100,74,2,3,5
USER004,2025-10-08,8.87,19.4,22.4,4,96.8,1.22,4.59,3,329,70,72,197,68,3,5
USER004,2025-10-09,8.1,32.5,29.6,1,91.5,1.3,6.33,2,239,86,78,46,17,5,7
USER004,2025-10-10,9.4,29.7,35.6,3,96.4,1.34,5.33,5,292,87,86,196,10,3,7
USER004,2025-10-11,8.64,24.6,34.4,6,96.5,1.52,5.71,13,232,86,74,198,74,5,5
USER004,2025-10-12,8.76,22.5,38.7,4,99.0,1.47,7.39,4,200,95,87,63,34,6,6
USER004,2025-10-13,10.19,25.7,25.7,2,84.0,1.31,3.32,3,347,90,67,71,11,3,5
USER004,2025-10-14,8.89,32.8,21.4,1,80.1,1.4,7.13,5,330,83,85,65,21,3,3
USER004,2025-10-15,8.34,27.5,28.8,1,96.9,0.73,5.15,3,200,85,93,32,2,4,7
USER004,2025-10-16,6.58,15.9,21.9,1,95.0,1.07,6.22,2,336,66,58,9,11,2,5
USER004,2025-10-17,8.9,24.9,28.1,2,94.8,1.4,4.89,2,200,85,87,4,9,6,6
USER004,2025-10-18,9.54,27.7,26.3,2,89.1,1.49,6.1,4,274,68,67,64,20,5,6
USER004,2025-10-19,9.13,25.9,31.1,3,90.5,2.58,2.87,4,292,90,78,77,61,3,7
USER004,2025-10-20,8.98,19.5,25.8,1,94.5,0.63,5.4,5,357,100,92,91,10,6,6
USER004,2025-10-21,7.27,23.7,32.1,1,98.1,0.67,7.22,5,338,76,64,13,28,4,7
USER004,2025-10-22,9.13,25.9,30.0,2,92.8,1.05,5.9,10,328,87,70,109,117,2,6
USER004,2025-10-23,8.93,24.2,30.0,1,88.0,0.56,7.8,4,282,84,95,112,11,3,6
USER004,2025-10-24,9.66,17.2,30.3,1,87.5,1.0,1.8,2,320,78,91,90,13,4,6
USER004,2025-10-25,7.78,13.5,34.8,2,86.9,2.55,3.15,3,272,72,90,160,38,5,5
USER004,2025-10-26,8.19,19.5,30.9,4,83.9,1.15,4.07,4,284,83,63,108,17,4,8
USER004,2025-10-27,6.45,24.9,33.7,1,89.9,1.24,4.36,0,329,75,55,268,28,4,4
USER004,2025-10-28,7.44,32.5,20.5,4,92.0,0.85,3.15,3,296,93,82,60,46,5,8
USER004,2025-10-29,9.18,28.6,22.9,0,97.9,0.7,6.92,5,240,74,77,187,10,5,7
USER004,2025-10-30,7.98,28.2,28.2,1,99.1,0.73,8.52,5,287,100,100,31,38,3,5
USER004,2025-10-31,7.6,35.7,12.8,1,98.0,0.52,3.68,6,325,72,54,89,2,3,6
USER004,2025-11-01,8.94,17.8,22.3,3,93.6,1.25,6.08,4,282,84,68,60,20,6,6
USER004,2025-11-02,9.56,35.9,33.0,1,99.0,1.73,8.03,3,248,79,96,114,4,3,8
USER004,2025-11-03,8.13,26.1,25.3,3,96.7,1.11,3.92,6,200,87,86,96,39,4,5
USER004,2025-11-04,9.11,20.1,24.8,4,99.1,0.51,4.94,3,230,89,93,117,3,6,5
USER004,2025-11-05,6.85,23.8,30.9,3,86.9,0.82,3.05,3,279,87,80,92,6,4,5
USER004,2025-11-06,7.27,26.3,17.8,4,94.3,0.86,2.99,3,300,67,89,220,33,5,6
USER005,2025-07-10,5.72,31.4,22.9,3,96.0,22.39,4.82,3,200,81,100,108,10,3,7
USER005,2025-07-11,6.47,36.8,27.1,2,90.6,21.82,6.91,2,316,74,78,154,29,3,6
USER005,2025-07-12,8.72,17.0,15.2,3,97.3,23.49,1.89,1,336,50,70,83,24,3,5
USER005,2025-07-13,5.68,22.2,17.9,3,99.2,22.39,5.94,5,272,94,70,66,7,4,5
USER005,2025-07-14,5.32,24.9,35.1,0,98.5,21.99,8.74,4,240,74,97,63,12,2,7
USER005,2025-07-15,5.35,16.0,30.7,3,96.4,22.17,4.77,4,315,90,76,200,30,2,6
USER005,2025-07-16,7.77,25.9,27.0,0,96.5,21.57,5.69,2,370,69,91,60,8,6,4
USER005,2025-07-17,5.94,30.4,31.9,3,97.1,22.02,6.15,4,298,98,83,133,48,4,4
USER005,2025-07-18,4.61,16.1,21.4,2,92.4,22.11,4.89,2,430,66,71,122,4,6,6
USER005,2025-07-19,7.06,20.9,24.4,1,98.9,22.56,7.35,4,271,79,82,39,31,2,3
USER005,2025-07-20,6.52,25.3,24.8,1,96.7,22.6,5.42,9,214,79,100,140,13,2,6
USER005,2025-07-21,4.23,28.4,36.7,3,96.6,22.1,3.72,0,330,78,73,202,19,8,7
USER005,2025-07-22,5.02,25.0,30.9,0,97.0,22.48,4.3,3,236,72,90,188,5,2,6
USER005,2025-07-23,5.58,20.4,25.9,1,91.1,21.93,2.64,4,276,81,91,118,4,2,5
USER005,2025-07-24,7.21,26.4,24.6,3,92.2,22.46,5.31,5,258,89,68,129,30,3,7
USER005,2025-07-25,5.24,23.9,31.6,0,97.8,22.39,5.42,3,282,82,78,24,47,6,7
USER005,2025-07-26,4.7,29.1,25.9,0,95.4,23.77,4.54,1,269,72,74,158,9,5,7
USER005,2025-07-27,6.55,25.1,22.8,0,99.3,23.08,5.19,2,211,79,68,412,14,2,7
USER005,2025-07-28,5.11,28.1,27.0,3,98.5,22.48,4.51,4,303,70,89,83,14,7,5
USER005,2025-07-29,5.59,23.6,32.0,2,92.0,22.26,5.89,2,334,74,98,117,3,6,7
USER005,2025-07-30,4.0,30.7,33.4,0,91.0,22.44,6.64,2,274,54,72,101,33,6,5
USER005,2025-07-31,4.03,35.1,37.6,3,95.4,22.43,3.78,1,328,69,53,44,0,3,6
USER005,2025-08-01,6.63,27.9,23.2,0,94.2,21.95,6.15,5,260,86,83,182,3,4,5
USER005,2025-08-02,5.64,31.9,25.4,3,97.4,22.29,3.35,6,286,92,67,264,0,6,5
USER005,2025-08-03,7.66,16.9,28.8,6,96.9,23.33,6.2,3,300,80,77,31,6,6,4
USER005,2025-08-04,5.39,20.8,22.3,3,98.4,21.58,3.63,2,362,90,65,43,8,6,4
USER005,2025-08-05,4.18,31.5,26.4,2,94.9,22.19,3.71,2,388,54,75,21,16,5,3
USER005,2025-08-06,7.76,35.2,29.1,2,92.8,21.85,4.57,0,406,69,63,126,12,7,8
USER005,2025-08-07,6.19,37.7,23.1,2,92.1,21.66,6.5,5,357,79,77,124,19,5,7
USER005,2025-08-08,6.33,24.8,22.5,2,93.2,22.19,5.97,4,224,100,77,56,1,3,5
USER005,2025-08-09,8.21,22.8,27.1,1,97.3,22.38,5.46,2,339,81,77,45,47,3,3
USER005,2025-08-10,6.27,31.7,26.4,0,91.5,22.19,5.8,2,265,76,83,70,6,4,8
USER005,2025-08-11,5.95,22.4,26.0,1,92.9,22.0,6.2,4,261,87,73,51,6,5,7
USER005,2025-08-12,5.97,20.3,22.6,1,96.6,21.62,4.58,9,261,100,100,176,1,2,3
USER005,2025-08-13,4.56,29.3,26.7,2,99.3,22.18,4.07,3,310,65,61,126,20,3,7
USER005,2025-08-14,6.62,18.9,27.8,0,95.7,21.54,6.66,5,339,86,84,20,3,2,7
USER005,2025-08-15,4.52,20.4,30.7,2,95.1,21.77,6.25,1,334,81,92,185,25,5,7
USER005,2025-08-16,7.19,31.9,29.6,0,93.5,23.93,5.48,3,232,87,77,129,35,5,5
USER005,2025-08-17,8.19,15.2,24.9,2,97.5,22.96,4.74,4,360,75,96,119,8,2,6
USER005,2025-08-18,5.2,26.2,18.7,0,96.5,21.92,8.8,3,298,66,98,195,4,3,6
