employee_id,week_number,date,burnout_score,hours_worked,workload_rating,manager_support,peer_support,sleep_quality,energy_level,stress_level,mood_score,job_satisfaction,meeting_participation,collaboration_score,missed_deadlines,sick_days,has_life_stressor
EMP0004,44,2025-09-12,1.0,49.3,6.2,8.2,9.0,1.0,1.0,9.8,1.8,1.0,5.3,2.0,2,1,0
EMP0004,45,2025-09-19,1.0,48.6,5.4,9.0,6.3,1.0,1.0,9.5,1.7,1.0,1.3,2.1,2,1,0
EMP0004,46,2025-09-26,1.0,43.5,5.4,9.7,7.4,1.0,1.0,10.0,1.0,1.0,1.0,1.0,2,0,0
EMP0004,47,2025-10-03,1.0,47.4,6.0,6.5,6.1,1.0,1.0,10.0,1.7,1.0,1.0,1.2,2,0,0
EMP0004,48,2025-10-10,0.986,41.6,6.5,6.0,7.6,1.0,1.2,10.0,1.0,1.0,1.0,1.6,2,0,0
EMP0004,49,2025-10-17,0.99,43.1,4.1,7.7,9.6,1.0,1.0,8.3,1.0,1.0,1.0,2.4,2,0,0
EMP0004,50,2025-10-24,0.972,39.6,7.1,5.9,7.5,1.0,1.0,10.0,1.0,1.0,2.0,2.0,2,1,0
EMP0004,51,2025-10-31,1.0,46.4,8.0,7.2,6.2,1.0,1.0,9.8,1.0,1.0,4.7,2.5,2,0,0
EMP0004,52,2025-11-07,1.0,41.2,3.2,6.8,4.9,1.0,1.0,10.0,1.1,1.0,1.0,3.1,2,0,0
EMP0005,1,2024-11-15,0.344,45.0,5.4,5.1,6.7,6.0,6.2,3.3,6.0,3.8,8.7,10.0,0,0,0
EMP0005,2,2024-11-22,0.491,52.4,7.6,5.6,6.6,4.8,5.8,2.8,6.2,2.7,6.3,7.5,0,0,0
EMP0005,3,2024-11-29,0.642,49.8,6.2,5.6,8.4,4.1,2.8,4.7,2.2,3.4,4.5,6.1,1,0,0
EMP0005,4,2024-12-06,0.782,53.4,6.9,6.0,9.0,1.4,1.9,8.0,1.1,1.0,3.6,3.4,2,0,0
EMP0005,5,2024-12-13,1.0,54.9,5.7,8.8,7.8,1.0,1.0,10.0,1.9,1.0,3.0,1.5,0,2,0
EMP0005,6,2024-12-20,1.0,45.8,1.1,8.8,4.7,1.0,1.0,10.0,1.7,1.0,1.9,1.9,0,1,0
EMP0005,7,2024-12-27,1.0,51.5,5.8,8.7,8.0,1.4,1.0,10.0,1.0,1.0,1.9,2.7,4,0,0
EMP0005,8,2025-01-03,1.0,53.9,9.2,6.3,7.2,1.0,1.0,9.3,1.0,1.0,1.0,3.6,1,0,0
EMP0005,9,2025-01-10,1.0,51.4,6.8,8.9,3.9,1.0,1.3,9.5,1.0,1.0,2.6,1.9,2,0,0
EMP0005,10,2025-01-17,1.0,42.4,7.5,4.4,7.3,1.0,1.0,8.8,3.3,1.0,1.0,1.1,5,0,0
EMP0005,11,2025-01-24,1.0,40.3,5.0,3.9,7.6,1.0,1.0,9.2,1.0,1.0,1.5,1.7,0,0,0
EMP0005,12,2025-01-31,1.0,49.2,5.4,6.9,5.4,1.0,1.0,8.8,1.0,1.0,1.0,2.7,3,1,0
EMP0005,13,2025-02-07,1.0,50.5,4.1,9.3,6.8,1.0,1.0,10.0,1.0,1.0,1.0,2.1,1,0,1
EMP0005,14,2025-02-14,1.0,50.4,6.4,6.0,7.6,1.0,1.0,10.0,1.0,1.0,1.2,1.7,1,0,0
EMP0005,15,2025-02-21,1.0,52.2,4.1,7.3,5.9,1.0,1.0,9.8,1.0,1.0,1.0,3.2,1,1,0
EMP0005,16,2025-02-28,0.989,50.2,4.3,6.6,8.8,1.6,1.0,10.0,2.3,1.0,4.3,1.3,1,0,0
EMP0005,17,2025-03-07,1.0,48.9,7.6,6.9,9.6,1.0,1.7,10.0,1.0,1.0,4.7,3.7,2,1,0
EMP0005,18,2025-03-14,1.0,46.5,8.1,7.7,6.4,1.0,1.0,10.0,1.0,1.0,1.0,2.7,2,0,1
EMP0005,19,2025-03-21,1.0,48.8,4.6,7.8,6.2,1.0,1.0,9.8,1.0,1.0,1.7,2.3,4,1,0
EMP0005,20,2025-03-28,1.0,59.2,6.4,3.8,5.6,1.0,1.0,7.8,1.0,1.0,1.4,2.0,2,1,0
EMP0005,21,2025-04-04,1.0,44.2,6.1,6.6,8.0,1.1,1.2,8.4,1.0,1.0,1.0,1.0,4,1,0
EMP0005,22,2025-04-11,1.0,59.3,6.4,6.3,6.1,1.0,1.0,9.2,1.0,1.0,3.5,1.5,1,0,0
EMP0005,23,2025-04-18,1.0,50.5,9.0,9.8,5.7,1.0,1.0,9.1,1.0,1.0,2.7,1.0,2,0,0
EMP0005,24,2025-04-25,1.0,56.2,5.1,6.6,6.0,1.0,1.0,10.0,1.0,1.0,1.0,3.7,4,2,0
EMP0005,25,2025-05-02,1.0,51.1,6.2,6.6,6.1,1.0,1.0,10.0,1.8,1.0,1.5,1.3,3,1,0
EMP0005,26,2025-05-09,1.0,58.7,4.0,5.7,7.8,1.0,1.0,10.0,1.0,1.0,4.3,1.0,0,0,0
EMP0005,27,2025-05-16,0.963,41.4,7.5,10.0,5.1,1.0,1.0,8.6,1.0,1.0,3.2,2.0,1,1,0
EMP0005,28,2025-05-23,1.0,46.0,4.7,5.7,3.8,1.0,1.2,10.0,1.0,1.0,2.5,1.5,2,1,1
EMP0005,29,2025-05-30,1.0,59.5,6.0,5.3,6.9,1.0,1.0,9.7,1.7,1.0,1.0,1.6,1,0,0
EMP0005,30,2025-06-06,1.0,55.7,7.0,9.5,8.5,1.0,1.0,8.7,1.8,1.0,1.0,2.7,1,0,0
EMP0005,31,2025-06-13,1.0,51.0,10.0,7.1,8.7,1.0,1.0,9.2,2.9,1.0,1.9,3.9,0,1,0
EMP0005,32,2025-06-20,1.0,56.7,6.4,7.4,5.9,1.0,1.3,9.7,1.0,1.0,1.9,3.0,1,0,0
EMP0005,33,2025-06-27,1.0,48.0,7.4,8.6,6.1,1.0,1.0,9.6,1.0,1.0,2.1,2.6,1,1,0
EMP0005,34,2025-07-04,1.0,58.0,8.0,9.2,7.4,1.0,1.0,10.0,1.0,1.0,2.6,2.3,3,0,0
EMP0005,35,2025-07-11,1.0,45.3,5.9,7.4,6.1,1.6,1.2,8.4,1.0,1.0,2.8,1.0,4,3,0
EMP0005,36,2025-07-18,1.0,54.7,7.5,7.6,8.6,1.0,1.1,10.0,1.0,1.0,3.0,1.9,4,0,0
EMP0005,37,2025-07-25,1.0,47.0,7.8,5.6,4.9,1.3,1.4,9.7,1.0,1.0,1.0,1.0,4,0,0
EMP0005,38,2025-08-01,1.0,49.8,6.1,8.3,6.3,1.0,1.0,9.9,4.1,1.0,3.3,2.0,2,0,0
EMP0005,39,2025-08-08,1.0,56.3,2.4,7.5,5.5,1.3,1.0,10.0,1.0,1.0,1.0,1.5,2,2,1
EMP0005,40,2025-08-15,1.0,50.7,6.9,7.1,9.0,1.0,1.0,10.0,1.0,1.0,4.0,1.0,2,0,0
EMP0005,41,2025-08-22,1.0,52.9,5.2,7.0,6.3,1.4,1.0,10.0,1.1,1.0,1.0,1.1,2,0,0
EMP0005,42,2025-08-29,0.964,48.9,4.2,10.0,7.0,1.4,1.0,9.2,1.0,1.0,1.6,1.7,4,1,0
EMP0005,43,2025-09-05,1.0,54.1,6.1,8.0,3.9,2.4,1.0,10.0,1.0,1.0,4.5,2.9,4,2,0
EMP0005,44,2025-09-12,1.0,47.2,4.1,8.7,10.0,1.7,1.0,8.2,1.0,1.0,2.0,1.0,2,0,0
EMP0005,45,2025-09-19,1.0,50.8,6.2,8.0,5.4,1.0,1.3,9.7,1.0,1.0,1.5,1.4,1,0,1
EMP0005,46,2025-09-26,1.0,47.4,5.8,7.0,4.1,1.2,1.0,10.0,1.4,1.0,4.7,1.9,0,3,0
EMP0005,47,2025-10-03,1.0,54.1,7.1,6.9,7.0,1.0,1.4,9.9,1.0,1.0,2.1,2.2,0,0,0
EMP0005,48,2025-10-10,1.0,46.7,6.7,6.6,6.8,1.0,1.7,10.0,1.0,1.0,1.9,3.2,1,0,1
EMP0005,49,2025-10-17,1.0,45.6,5.9,9.8,7.0,1.0,1.0,10.0,1.0,1.0,1.2,1.5,1,1,0
EMP0005,50,2025-10-24,1.0,52.6,9.0,7.1,8.7,1.0,1.0,9.5,1.0,1.0,3.9,2.4,2,0,0
EMP0005,51,2025-10-31,0.971,41.9,5.8,5.8,7.1,1.0,1.0,10.0,1.0,1.0,5.6,2.8,1,0,0
EMP0005,52,2025-11-07,1.0,51.3,6.4,7.5,6.9,1.7,1.0,9.6,1.0,1.0,1.0,1.1,1,0,0
EMP0006,1,2024-11-15,0.641,45.1,8.2,5.1,5.7,2.3,3.3,5.8,1.9,1.0,4.1,5.1,3,0,1
EMP0006,2,2024-11-22,0.641,38.3,9.0,6.3,8.8,4.2,4.0,7.3,4.2,2.1,5.3,4.6,0,0,0
EMP0006,3,2024-11-29,0.703,39.6,6.3,10.0,6.6,3.0,1.1,8.4,3.2,2.4,2.8,5.4,3,0,0
EMP0006,4,2024-12-06,0.857,36.8,3.2,8.8,8.6,3.7,1.0,9.4,1.0,1.0,1.0,3.7,1,0,1
EMP0006,5,2024-12-13,0.873,29.2,5.5,5.2,7.3,1.0,1.3,9.9,2.4,1.0,2.0,3.2,0,0,0
EMP0006,6,2024-12-20,1.0,29.4,6.1,8.2,4.3,1.0,1.0,10.0,1.0,1.0,1.0,1.1,2,0,1
EMP0006,7,2024-12-27,1.0,41.8,4.8,7.8,6.6,1.0,1.0,8.8,1.0,1.0,2.9,2.9,2,0,0
EMP0006,8,2025-01-03,1.0,36.5,7.9,5.3,9.0,1.0,1.0,9.5,1.0,1.0,1.0,2.0,2,4,1
EMP0006,9,2025-01-10,0.985,26.6,4.4,6.2,6.2,1.0,1.0,9.9,1.0,1.0,3.3,2.3,4,0,0
EMP0006,10,2025-01-17,0.993,31.9,6.3,6.3,5.2,1.0,1.9,8.3,1.0,1.0,1.4,1.0,3,0,0
EMP0006,11,2025-01-24,0.925,27.8,4.1,7.6,5.1,1.0,1.0,9.9,1.0,1.0,3.3,2.6,0,2,0
EMP0006,12,2025-01-31,0.914,33.1,7.8,7.5,7.3,1.0,1.0,10.0,1.3,1.0,1.9,3.9,3,0,0
EMP0006,13,2025-02-07,0.907,33.3,6.5,4.4,6.5,1.0,2.4,9.4,1.0,1.0,2.7,2.2,1,0,0
EMP0006,14,2025-02-14,0.802,30.9,5.1,7.8,7.2,2.0,3.3,8.7,1.0,1.0,3.8,2.7,1,1,0
EMP0006,15,2025-02-21,0.834,41.0,5.7,6.0,6.0,2.7,1.9,8.2,1.0,1.0,4.8,3.3,0,1,0
EMP0006,16,2025-02-28,0.811,36.3,6.4,1.5,5.8,3.0,2.6,10.0,3.1,1.0,2.4,6.2,1,0,0
EMP0006,17,2025-03-07,1.0,42.2,6.8,5.3,7.4,1.1,1.0,10.0,1.1,1.0,1.0,1.0,2,0,0
EMP0006,18,2025-03-14,1.0,38.4,6.3,8.9,4.4,1.1,1.0,9.9,1.0,1.0,4.5,2.6,3,0,0
EMP0006,19,2025-03-21,1.0,41.1,7.3,8.0,5.5,1.0,1.0,8.7,1.0,1.0,2.0,1.2,2,0,0
EMP0006,20,2025-03-28,1.0,35.3,5.7,9.3,8.5,1.0,1.0,9.8,2.5,1.0,3.3,3.0,4,0,0
EMP0006,21,2025-04-04,0.945,41.3,4.9,6.6,9.4,1.0,1.0,10.0,1.0,1.0,3.4,1.7,0,3,0
EMP0006,22,2025-04-11,1.0,43.9,8.0,6.5,10.0,1.0,1.3,10.0,1.0,1.0,2.0,2.1,3,0,1
EMP0006,23,2025-04-18,0.949,29.6,6.2,4.4,8.1,1.2,1.0,8.9,1.4,1.0,3.6,1.4,0,1,0
EMP0006,24,2025-04-25,0.98,38.4,7.2,5.9,7.1,1.0,1.0,10.0,1.0,1.0,4.3,3.7,2,0,0
EMP0006,25,2025-05-02,1.0,39.0,7.3,6.7,6.6,1.0,1.0,9.4,1.0,1.0,2.1,3.1,2,0,0
EMP0006,26,2025-05-09,0.977,39.1,6.2,5.8,5.6,1.0,1.0,10.0,1.7,1.0,1.0,1.0,0,0,0
EMP0006,27,2025-05-16,0.889,38.6,4.8,7.3,6.8,1.0,2.6,6.9,2.6,1.0,3.6,3.9,1,1,0
EMP0006,28,2025-05-23,0.828,33.1,6.9,8.3,6.3,2.7,2.2,7.3,1.2,1.0,3.0,3.6,3,0,0
EMP0006,29,2025-05-30,0.804,33.9,3.5,6.3,7.4,1.1,2.0,7.4,1.5,1.0,2.3,2.4,4,0,0
EMP0006,30,2025-06-06,0.984,33.6,6.9,2.7,5.5,1.0,1.0,10.0,1.4,1.1,1.0,5.0,2,0,0
EMP0006,31,2025-06-13,1.0,36.2,6.4,6.3,6.9,1.3,1.0,10.0,1.0,1.0,1.0,1.0,2,2,0
EMP0006,32,2025-06-20,1.0,35.3,5.7,7.2,6.8,1.0,1.0,10.0,1.0,1.0,2.4,2.3,2,1,0
EMP0006,33,2025-06-27,1.0,38.8,5.5,7.0,6.6,1.0,1.0,10.0,1.1,1.0,1.2,3.5,2,0,0
EMP0006,34,2025-07-04,0.969,39.7,5.7,9.0,6.7,1.0,1.0,9.8,2.6,1.0,2.9,2.7,1,0,0
EMP0006,35,2025-07-11,0.949,33.3,6.0,9.5,7.8,1.0,1.0,10.0,3.7,1.0,4.9,1.6,2,0,0
EMP0006,36,2025-07-18,0.888,41.7,5.4,5.4,7.4,2.7,1.8,8.2,1.0,1.0,1.0,2.0,4,0,0
EMP0006,37,2025-07-25,0.798,35.5,4.6,7.0,5.8,2.3,2.6,9.2,2.0,1.0,3.5,4.5,3,0,0
EMP0006,38,2025-08-01,0.859,47.6,6.0,6.2,6.7,2.1,2.1,9.7,1.5,1.0,2.5,3.4,2,0,0
EMP0006,39,2025-08-08,0.999,37.0,9.2,8.5,3.4,1.0,1.0,6.9,1.0,1.0,1.2,3.9,1,0,1
EMP0006,40,2025-08-15,0.915,32.5,5.5,10.0,4.7,2.1,1.0,9.1,1.0,1.0,3.2,2.9,0,0,0
EMP0006,41,2025-08-22,0.914,39.7,5.1,5.9,5.1,1.0,1.0,9.8,1.0,1.0,1.2,2.8,1,0,0
EMP0006,42,2025-08-29,0.894,38.8,6.7,4.1,7.4,1.1,1.0,9.9,2.1,1.0,2.2,4.3,1,0,0
EMP0006,43,2025-09-05,0.974,37.4,5.0,8.7,6.2,1.0,1.0,8.6,1.0,1.0,3.5,2.1,2,1,0
EMP0006,44,2025-09-12,1.0,35.6,6.0,6.7,8.6,1.2,1.2,10.0,1.0,1.0,1.0,1.0,1,0,0
EMP0006,45,2025-09-19,1.0,33.4,5.9,8.2,8.7,1.0,1.0,10.0,1.0,1.0,1.8,1.0,1,0,0
EMP0006,46,2025-09-26,1.0,39.7,5.7,10.0,6.4,1.0,1.0,9.8,1.0,1.0,4.7,1.0,3,1,0
EMP0006,47,2025-10-03,0.975,37.4,6.3,5.0,6.3,1.3,1.0,10.0,2.7,1.0,3.4,1.0,0,1,0
EMP0006,48,2025-10-10,1.0,33.0,6.3,5.4,7.7,1.0,1.0,8.2,4.5,1.0,1.6,2.9,2,1,1
EMP0006,49,2025-10-17,1.0,39.5,5.3,8.7,9.4,1.0,1.0,10.0,1.0,1.0,2.9,2.7,1,0,0
EMP0006,50,2025-10-24,0.977,42.7,5.5,6.6,10.0,2.4,1.0,5.9,2.1,1.0,1.1,3.9,1,0,0
EMP0006,51,2025-10-31,1.0,45.1,6.9,8.0,5.8,1.0,1.0,10.0,1.0,1.0,1.0,1.5,1,0,1
EMP0006,52,2025-11-07,1.0,42.6,5.4,10.0,6.6,1.0,1.0,10.0,1.0,1.0,5.0,1.0,4,0,0
EMP0007,1,2024-11-15,0.111,37.0,10.0,8.0,6.4,10.0,8.3,3.7,10.0,8.2,10.0,8.9,1,0,0
EMP0007,2,2024-11-22,0.112,37.9,4.1,5.9,8.6,7.4,9.9,1.0,8.3,10.0,10.0,8.2,0,0,0
EMP0007,3,2024-11-29,0.193,44.0,3.7,3.7,9.8,8.2,7.0,1.3,5.2,8.5,10.0,9.3,0,0,0
EMP0007,4,2024-12-06,0.278,43.4,7.2,7.6,4.1,6.5,7.4,3.6,8.4,4.8,6.6,7.9,1,0,0
EMP0007,5,2024-12-13,0.563,34.0,6.4,5.7,8.3,3.5,3.9,3.6,2.4,3.1,5.1,5.6,2,0,1
EMP0007,6,2024-12-20,0.706,37.7,7.1,6.8,9.6,2.0,1.6,7.2,2.7,1.0,4.8,4.0,2,0,0
EMP0007,7,2024-12-27,0.744,39.9,4.1,9.6,7.9,4.8,3.5,7.4,1.2,1.7,4.4,2.7,0,0,0
EMP0007,8,2025-01-03,0.76,36.1,6.6,7.8,7.2,2.0,1.5,7.8,1.0,1.0,2.5,4.7,2,0,0
EMP0007,9,2025-01-10,0.8,39.5,7.5,7.7,4.8,3.6,2.4,7.4,1.0,1.0,1.2,3.5,2,1,0
EMP0007,10,2025-01-17,0.825,43.1,6.4,8.7,7.9,1.0,3.4,7.1,5.6,1.0,3.8,2.8,0,1,0
EMP0007,11,2025-01-24,0.843,39.8,5.0,6.1,7.7,1.0,1.0,9.0,1.5,1.0,1.0,4.1,1,0,0
EMP0007,12,2025-01-31,0.787,33.7,6.2,7.3,7.0,1.0,1.7,6.6,1.8,1.2,7.0,2.9,1,0,0
EMP0007,13,2025-02-07,0.731,40.0,6.4,6.8,8.2,3.7,2.7,6.4,5.1,1.0,6.2,4.6,1,0,0
EMP0007,14,2025-02-14,0.764,41.3,4.2,6.2,6.9,1.9,1.9,6.9,3.4,1.0,3.5,5.0,2,2,0
EMP0007,15,2025-02-21,0.834,48.8,6.6,5.5,7.9,1.6,1.7,10.0,1.0,1.0,4.9,5.8,1,0,0
EMP0007,16,2025-02-28,0.753,36.0,5.1,9.7,6.1,3.5,1.6,6.9,3.4,2.1,3.0,5.0,5,0,0
EMP0007,17,2025-03-07,0.777,35.7,5.3,5.5,4.4,2.0,1.5,7.5,1.5,1.0,4.3,4.3,2,0,0
EMP0007,18,2025-03-14,0.839,42.5,6.5,8.0,6.5,2.0,1.0,7.9,1.6,1.0,2.2,3.8,3,0,0
EMP0007,19,2025-03-21,0.9,38.3,6.5,8.2,8.7,1.0,1.7,9.9,1.3,1.0,1.0,2.1,1,0,0
EMP0007,20,2025-03-28,1.0,42.8,4.9,7.6,7.6,1.0,1.0,7.7,1.0,1.0,1.6,1.5,0,1,1
EMP0007,21,2025-04-04,0.909,29.1,5.0,6.7,9.2,1.0,1.0,9.9,1.0,1.0,4.3,1.7,0,1,0
EMP0007,22,2025-04-11,0.776,40.0,5.4,6.5,7.2,2.9,3.4,6.3,4.9,1.0,3.5,3.8,1,1,0
EMP0007,23,2025-04-18,0.828,33.4,7.4,5.5,4.5,1.0,2.4,8.0,3.5,1.0,5.6,3.4,3,0,0
EMP0007,24,2025-04-25,0.773,37.3,4.3,5.2,8.9,1.5,3.0,7.4,3.8,1.0,3.5,4.1,3,0,0
EMP0007,25,2025-05-02,0.789,32.7,5.3,5.1,8.8,2.2,2.2,10.0,1.0,1.7,5.6,4.7,3,0,0
EMP0007,26,2025-05-09,0.752,40.0,5.5,8.4,7.3,3.8,5.0,7.8,1.0,1.3,5.1,4.2,1,1,0
EMP0007,27,2025-05-16,0.739,27.2,6.8,7.3,7.8,1.0,1.5,6.2,2.9,2.0,5.1,4.2,2,0,0
EMP0007,28,2025-05-23,0.725,41.2,8.6,8.0,7.3,1.3,1.0,7.6,1.4,2.3,5.4,4.3,3,1,0
EMP0007,29,2025-05-30,0.709,27.8,6.6,6.7,6.3,1.0,3.7,6.4,2.3,1.0,6.6,4.5,3,0,0
EMP0007,30,2025-06-06,0.749,42.7,6.6,7.2,6.5,3.4,3.1,8.1,1.9,1.2,6.2,5.0,2,0,0
EMP0007,31,2025-06-13,0.883,31.8,8.8,4.3,9.4,1.0,1.8,10.0,1.0,1.0,1.0,3.4,0,1,0
EMP0007,32,2025-06-20,0.994,40.9,7.8,5.3,5.2,1.0,1.0,9.6,3.1,1.0,1.6,2.4,3,1,0
EMP0007,33,2025-06-27,1.0,37.5,7.9,8.8,5.8,1.0,1.1,9.3,1.0,1.0,3.2,2.1,1,0,0
EMP0007,34,2025-07-04,1.0,40.0,9.2,8.7,7.1,1.0,1.0,10.0,2.0,1.0,4.4,1.6,2,1,0
EMP0007,35,2025-07-11,1.0,35.9,5.4,6.1,6.3,1.5,1.0,10.0,1.0,1.0,1.0,1.7,3,0,0
EMP0007,36,2025-07-18,1.0,38.9,5.4,4.7,5.8,1.0,1.0,10.0,1.0,1.0,1.6,1.1,2,1,0
EMP0007,37,2025-07-25,0.982,39.5,6.1,5.0,8.6,1.0,1.0,9.7,1.0,1.0,1.0,2.3,1,1,0
EMP0007,38,2025-08-01,1.0,44.1,6.5,6.8,6.9,1.0,1.0,8.9,3.1,1.0,2.2,1.6,3,1,1
EMP0007,39,2025-08-08,0.958,34.5,7.8,7.6,5.8,1.0,1.0,9.4,1.1,1.0,1.9,2.7,3,0,0
EMP0007,40,2025-08-15,0.858,34.1,4.0,6.5,5.5,1.9,1.0,5.4,2.6,1.0,3.8,2.6,5,1,0
EMP0007,41,2025-08-22,0.756,29.0,5.7,7.3,7.5,1.0,3.1,7.8,2.1,1.9,3.5,4.4,1,0,0
EMP0007,42,2025-08-29,0.803,37.6,5.6,6.5,6.6,2.6,1.0,7.7,2.4,1.0,5.8,2.9,0,2,0
EMP0007,43,2025-09-05,0.841,44.9,5.2,9.4,8.1,1.5,2.4,8.2,4.1,1.0,5.4,2.1,1,0,0
EMP0007,44,2025-09-12,0.98,43.2,6.0,7.2,8.8,1.0,1.0,8.7,2.0,1.0,3.6,2.5,1,0,0
EMP0007,45,2025-09-19,1.0,44.0,6.3,10.0,5.6,1.0,1.0,9.8,1.0,1.0,3.6,2.3,3,1,0
EMP0007,46,2025-09-26,1.0,34.9,3.9,6.8,7.3,1.0,1.3,10.0,1.0,1.0,1.0,1.7,3,0,0
EMP0007,47,2025-10-03,1.0,38.0,6.6,5.3,6.9,1.0,1.0,9.8,1.0,1.0,3.0,3.8,3,0,1
EMP0007,48,2025-10-10,0.929,35.4,8.2,8.1,8.4,1.8,1.0,8.1,1.1,1.0,5.0,2.4,1,0,0
EMP0007,49,2025-10-17,0.881,39.8,6.3,9.2,6.0,1.9,1.0,7.7,3.1,1.0,2.8,4.0,3,0,0
EMP0007,50,2025-10-24,0.829,39.8,7.1,9.1,5.5,2.2,2.5,8.4,1.0,1.0,1.9,5.9,1,1,0
EMP0007,51,2025-10-31,0.773,39.2,5.9,9.1,3.7,2.3,2.9,8.6,3.2,1.0,5.5,4.4,3,1,0
EMP0007,52,2025-11-07,0.734,36.4,5.1,8.2,7.0,1.8,3.6,6.5,2.5,1.9,4.5,5.1,1,0,0
EMP0008,1,2024-11-15,0.391,50.3,7.3,9.1,5.6,6.8,7.2,4.9,6.0,5.6,7.4,5.8,0,0,0
EMP0008,2,2024-11-22,0.432,47.6,4.3,9.4,6.3,4.7,5.2,4.2,5.1,4.2,8.1,6.7,1,0,0
EMP0008,3,2024-11-29,0.633,41.8,5.9,9.4,5.6,4.3,4.0,5.3,1.4,4.1,4.2,4.4,2,0,1
EMP0008,4,2024-12-06,0.795,46.0,5.7,6.9,6.3,2.3,2.9,6.5,1.0,1.0,5.0,3.2,5,0,0
EMP0008,5,2024-12-13,1.0,44.7,7.4,4.7,4.8,1.0,1.0,9.3,1.0,1.0,1.0,2.8,3,0,0
EMP0008,6,2024-12-20,1.0,47.1,4.5,7.0,5.6,1.3,1.0,9.2,2.5,1.0,3.3,1.3,1,0,0
EMP0008,7,2024-12-27,1.0,45.6,10.0,6.6,4.1,1.0,1.0,10.0,1.0,1.0,1.3,3.5,1,0,0
EMP0008,8,2025-01-03,1.0,53.8,4.5,5.2,4.3,1.0,1.0,10.0,1.0,1.0,2.6,2.0,1,0,1
EMP0008,9,2025-01-10,1.0,51.9,6.2,5.6,6.4,1.0,1.0,10.0,1.0,1.0,2.6,2.2,3,1,0
EMP0008,10,2025-01-17,1.0,52.6,7.6,7.7,6.8,1.0,1.0,8.8,1.0,1.0,1.4,2.1,2,1,1
EMP0008,11,2025-01-24,1.0,39.3,7.1,5.8,7.8,1.4,1.0,9.4,1.3,1.0,1.7,2.0,2,0,0
EMP0008,12,2025-01-31,1.0,47.5,6.3,5.7,6.7,1.0,1.0,10.0,1.1,1.0,4.3,2.1,1,2,0
EMP0008,13,2025-02-07,1.0,42.2,7.0,8.1,6.4,1.0,1.0,8.3,1.0,1.0,1.3,1.7,5,1,0
EMP0008,14,2025-02-14,0.973,45.2,2.9,8.8,6.4,1.0,1.0,9.3,1.0,1.0,1.2,3.0,2,0,0
EMP0008,15,2025-02-21,1.0,50.9,5.7,7.0,7.3,1.0,1.0,9.7,1.0,1.0,1.7,2.6,3,0,0
EMP0008,16,2025-02-28,1.0,56.4,5.4,5.3,7.8,1.0,1.0,10.0,1.0,1.0,2.8,2.5,3,0,0
EMP0008,17,2025-03-07,1.0,51.8,7.3,7.0,5.5,1.0,1.0,9.7,1.0,1.0,1.0,2.1,1,0,0
EMP0008,18,2025-03-14,1.0,46.9,5.9,8.3,6.0,1.0,1.0,10.0,1.0,1.0,1.8,3.1,1,2,0
EMP0008,19,2025-03-21,1.0,40.8,7.2,5.9,8.2,1.0,1.1,10.0,1.0,1.0,2.6,1.8,2,0,0
EMP0008,20,2025-03-28,1.0,43.9,5.0,6.9,7.6,1.0,1.0,10.0,1.0,1.0,1.0,3.0,3,1,0
EMP0008,21,2025-04-04,1.0,45.3,5.3,7.4,7.3,1.0,1.0,10.0,1.0,1.0,2.1,2.4,4,0,0
EMP0008,22,2025-04-11,1.0,54.2,5.8,8.1,6.4,1.0,1.0,9.9,1.0,1.0,4.2,1.5,2,0,0
EMP0008,23,2025-04-18,1.0,48.1,5.7,6.4,8.5,1.0,1.0,9.4,1.0,1.0,2.9,1.0,2,0,0
EMP0008,24,2025-04-25,1.0,56.0,7.2,6.3,5.8,1.0,1.0,9.0,1.4,1.0,2.9,1.3,2,0,0
EMP0008,25,2025-05-02,1.0,53.6,6.5,7.1,7.8,2.3,1.0,9.1,1.0,1.0,1.0,1.1,0,0,0
EMP0008,26,2025-05-09,1.0,48.6,6.7,7.2,5.5,1.0,1.0,9.6,1.0,1.0,1.0,1.6,1,1,0
EMP0008,27,2025-05-16,1.0,42.2,3.7,7.4,8.7,1.0,1.0,10.0,1.0,1.0,1.3,1.0,0,2,1
EMP0008,28,2025-05-23,1.0,47.2,6.2,8.5,5.9,1.0,1.5,7.2,1.0,1.0,1.0,1.5,2,0,0
EMP0008,29,2025-05-30,1.0,49.4,4.2,8.7,6.4,1.0,1.0,8.8,1.0,1.0,2.5,1.5,5,0,0
EMP0008,30,2025-06-06,1.0,46.3,5.9,4.9,6.9,1.0,1.0,10.0,1.0,1.0,2.0,2.3,1,0,0
EMP0008,31,2025-06-13,1.0,48.5,5.8,6.7,7.0,1.0,1.5,10.0,2.0,1.0,2.3,1.4,2,2,0
EMP0008,32,2025-06-20,1.0,53.8,7.9,4.6,5.5,1.0,1.5,9.0,2.4,1.0,1.0,1.2,2,0,0
EMP0008,33,2025-06-27,1.0,52.4,6.0,6.7,7.2,1.0,1.0,10.0,1.0,1.0,2.9,3.2,0,0,0
EMP0008,34,2025-07-04,1.0,40.0,6.1,4.3,8.2,1.0,1.0,9.0,1.0,1.0,2.7,1.0,1,0,0
EMP0008,35,2025-07-11,1.0,49.3,5.5,7.4,7.2,1.0,1.0,10.0,1.0,1.0,1.0,3.4,1,1,1
EMP0008,36,2025-07-18,1.0,46.7,6.8,5.4,6.3,1.0,1.0,10.0,1.0,1.0,2.2,1.0,1,1,0
