user_id,age,gender,fitness_level,health_goal,bmi,diet_preference,baseline_stress,avg_steps,avg_active_minutes,avg_sleep_hours,avg_resting_hr,avg_calories_burned,avg_wellness_score,steps_consistency,activity_consistency
USER0137,24,Male,Moderately Active,General Fitness,33.7,Vegan,4.0,8358.177777777777,47.21111111111111,7.5776666666666666,67.45555555555555,2084.3,6.910555555555556,0.3399694372563922,0.3954017686049607
USER0138,28,Male,Lightly Active,Weight Loss,27.0,Vegan,2.98,5370.777777777777,26.744444444444444,7.016222222222223,71.12222222222222,1856.3777777777777,7.042555555555556,0.3793258999907865,0.44338119653402175
USER0139,40,Male,Sedentary,Build Muscle,26.0,Vegetarian,6.01,2602.177777777778,8.622222222222222,6.521444444444444,70.78888888888889,1643.1888888888889,7.027222222222223,0.40649490517322995,0.3993845571260473
USER0140,19,Male,Sedentary,Build Muscle,30.1,Balanced,4.47,2696.5,8.38888888888889,6.531111111111111,69.94444444444444,1646.7777777777778,6.874555555555556,0.3640992216045237,0.4056341415065007
USER0141,34,Female,Lightly Active,General Fitness,30.4,Balanced,4.03,5299.555555555556,26.2,6.989777777777778,70.4,1847.7555555555555,7.050444444444444,0.3406258878876556,0.46970658833298695
USER0142,45,Male,Very Active,Weight Loss,22.8,Balanced,4.66,10585.544444444444,71.55555555555556,7.894444444444445,69.86666666666666,2291.411111111111,7.096555555555556,0.34394726491419075,0.48178089484653513
USER0143,18,Female,Lightly Active,Stress Management,23.9,Balanced,3.9,5700.566666666667,26.2,6.955111111111112,68.88888888888889,1855.5111111111112,6.892555555555556,0.3441814253862551,0.4712069564117845
USER0144,33,Female,Lightly Active,Weight Loss,20.7,Vegetarian,4.32,5328.177777777778,26.144444444444446,7.089444444444444,71.04444444444445,1846.2888888888888,7.161333333333333,0.3509258669195648,0.4167805859623204
USER0145,34,Male,Lightly Active,General Fitness,27.6,Low Carb,5.42,5245.922222222222,26.822222222222223,6.961666666666666,67.77777777777777,1822.5222222222221,6.908888888888888,0.3821820410736657,0.49487002815094655
USER0146,39,Male,Lightly Active,Stress Management,28.7,Balanced,4.28,5093.2555555555555,26.011111111111113,7.010888888888889,68.45555555555555,1825.2666666666667,6.7844444444444445,0.40383034235827875,0.463208168270603
USER0147,19,Other,Lightly Active,General Fitness,20.6,Vegetarian,4.31,5345.333333333333,28.244444444444444,6.983777777777777,67.0111111111111,1853.4666666666667,6.9014444444444445,0.2977879893400456,0.4187743675056964
USER0148,18,Female,Moderately Active,General Fitness,24.2,Balanced,6.04,8206.81111111111,43.977777777777774,7.490222222222222,68.84444444444445,2060.288888888889,6.773555555555555,0.3879802852988714,0.4211413877856122
USER0149,37,Female,Lightly Active,General Fitness,20.6,Balanced,2.64,5588.988888888889,26.955555555555556,6.921444444444444,68.82222222222222,1854.6888888888889,6.990666666666666,0.3741073092503864,0.4134240799995704
USER0150,34,Male,Lightly Active,Build Muscle,22.4,Low Carb,3.6,5256.633333333333,26.144444444444446,6.860666666666667,68.87777777777778,1854.1555555555556,6.983222222222222,0.3759129644961769,0.41908981281803237
USER0151,34,Female,Sedentary,Stress Management,28.2,Balanced,3.9,2689.3333333333335,8.777777777777779,6.579777777777777,71.17777777777778,1654.7555555555555,7.301888888888889,0.37469151061375966,0.4362511692186372
USER0152,35,Female,Very Active,Weight Loss,23.1,Balanced,6.76,10909.988888888889,72.66666666666667,7.794444444444444,70.41111111111111,2291.1666666666665,6.794555555555555,0.3235344954338365,0.4467142864209676
USER0153,25,Female,Sedentary,General Fitness,24.8,Balanced,4.36,2803.511111111111,8.4,6.540222222222222,68.87777777777778,1658.7222222222222,6.947888888888889,0.30747855461299034,0.4400021948722298
USER0154,34,Other,Sedentary,General Fitness,19.5,Balanced,3.79,2773.288888888889,9.311111111111112,6.375555555555555,69.08888888888889,1645.7777777777778,7.036555555555555,0.316543778178107,0.4179256642991727
USER0155,34,Male,Moderately Active,Build Muscle,26.7,Vegetarian,2.8,7902.277777777777,43.6,7.594444444444444,69.86666666666666,2040.6333333333334,7.082666666666666,0.35970575705348545,0.5110249751999587
USER0156,24,Male,Lightly Active,Build Muscle,25.8,Vegan,3.55,5539.377777777778,25.7,6.980777777777778,68.43333333333334,1848.7111111111112,7.141111111111112,0.3581416476034533,0.4933926846615412
USER0157,50,Female,Lightly Active,Build Muscle,23.1,Balanced,5.5,5353.477777777778,28.1,6.959777777777778,70.03333333333333,1843.388888888889,6.928,0.3955025633423831,0.3999021699506873
USER0158,36,Female,Lightly Active,Stress Management,25.2,Balanced,3.14,4948.111111111111,27.933333333333334,6.924333333333334,69.37777777777778,1836.2111111111112,7.051333333333333,0.4290412362020922,0.38094463844270177
USER0159,20,Male,Moderately Active,Better Sleep,26.7,Vegetarian,4.9,8241.677777777777,47.77777777777778,7.528666666666667,69.9,2072.6,7.085111111111111,0.3188227888294542,0.38747547668591253
USER0160,38,Male,Sedentary,General Fitness,22.7,High Protein,6.69,2714.988888888889,8.677777777777777,6.530777777777778,70.37777777777778,1648.7333333333333,7.301333333333333,0.36858189780537676,0.4836360028082582
USER0161,22,Male,Moderately Active,General Fitness,20.1,Balanced,4.29,8248.3,46.72222222222222,7.312555555555556,70.6,2050.5222222222224,6.845,0.3404157317258183,0.4298505882284525
USER0162,39,Male,Moderately Active,Better Sleep,33.2,Balanced,3.66,8338.944444444445,44.53333333333333,7.532222222222222,67.4,2062.9222222222224,7.058222222222223,0.3910772363979259,0.4610518247616506
USER0163,43,Female,Lightly Active,Weight Loss,23.5,Vegetarian,2.54,5529.188888888889,30.38888888888889,7.011111111111111,68.44444444444444,1870.1666666666667,7.167444444444445,0.37825445536273816,0.4369674577891721
USER0164,23,Female,Lightly Active,Weight Loss,25.6,Low Carb,4.9,5574.9,28.855555555555554,6.997444444444445,70.4,1858.4333333333334,6.926,0.3489875008425282,0.4252499030571578
USER0165,41,Male,Lightly Active,General Fitness,30.0,Balanced,5.0,5438.277777777777,27.755555555555556,6.991444444444444,71.1,1845.8555555555556,7.0040000000000004,0.31937909892764915,0.3942736944562658
USER0166,36,Male,Moderately Active,Stress Management,40.0,Low Carb,2.55,8276.944444444445,47.65555555555556,7.4959999999999996,69.4888888888889,2061.1555555555556,7.034666666666666,0.348830351358011,0.38460424692652806
USER0167,40,Male,Lightly Active,Stress Management,21.0,Balanced,1.87,5344.9,26.177777777777777,6.990111111111111,70.0111111111111,1850.9888888888888,7.043222222222222,0.4018466269562707,0.48422614727793817
USER0168,50,Male,Lightly Active,Build Muscle,27.8,Low Carb,4.74,5137.544444444445,26.788888888888888,7.075777777777779,71.22222222222223,1837.9222222222222,7.211,0.4118370156531597,0.45469551186866564
USER0169,29,Female,Lightly Active,Weight Loss,23.2,Low Carb,4.01,5527.133333333333,29.08888888888889,6.944333333333334,71.46666666666667,1855.2444444444445,7.211,0.3350690378959305,0.3839435719569065
USER0170,24,Other,Very Active,Build Muscle,23.8,Vegan,6.15,10786.977777777778,62.82222222222222,7.747,69.22222222222223,2253.677777777778,6.982666666666668,0.41751947301484515,0.4743799345105953
USER0171,23,Female,Lightly Active,Weight Loss,23.1,Balanced,2.51,5414.222222222223,25.555555555555557,7.09911111111111,68.82222222222222,1853.2,7.070888888888889,0.35072552887412517,0.4815279742290801
USER0172,23,Male,Very Active,Weight Loss,21.5,Balanced,6.9,11046.488888888889,74.62222222222222,7.977777777777778,69.87777777777778,2300.0,7.053333333333333,0.3716671833985888,0.4693780004745727
USER0173,31,Female,Lightly Active,Stress Management,25.8,Balanced,4.43,5352.544444444445,28.233333333333334,6.990888888888889,69.17777777777778,1852.6666666666667,7.158,0.3847543284949216,0.4425598402179875
USER0174,35,Female,Sedentary,Weight Loss,20.1,Vegan,4.47,2803.3333333333335,8.966666666666667,6.499333333333334,68.3,1663.8,6.852444444444445,0.32132377428152353,0.41891551301505164
USER0175,34,Female,Sedentary,Stress Management,29.8,Balanced,6.01,2969.3555555555554,8.9,6.542555555555556,70.45555555555555,1659.088888888889,7.082777777777778,0.3267751854720024,0.44821631782492505
USER0176,40,Male,Lightly Active,Build Muscle,26.2,Balanced,6.25,5793.1,27.8,7.045555555555556,70.38888888888889,1878.6,7.042666666666667,0.3394527239717955,0.4589291861958518
USER0177,32,Male,Sedentary,General Fitness,27.7,Balanced,3.77,2722.8444444444444,8.011111111111111,6.6017777777777775,71.65555555555555,1645.6222222222223,6.766000000000001,0.34148419213270653,0.41506044671597286
USER0178,46,Male,Sedentary,Weight Loss,24.1,Vegetarian,5.25,2815.9222222222224,8.755555555555556,6.592111111111111,68.86666666666666,1649.1333333333334,7.089666666666667,0.35478883453772153,0.459261894281445
USER0179,29,Male,Very Active,Build Muscle,24.5,Balanced,4.05,10275.0,67.4888888888889,8.114333333333333,69.46666666666667,2275.411111111111,6.963555555555556,0.3513608171515261,0.5268671263155624
USER0180,59,Male,Moderately Active,Weight Loss,27.2,Balanced,2.73,8205.111111111111,44.077777777777776,7.532888888888889,68.9,2039.5777777777778,7.194555555555556,0.4085297941967448,0.4590893359792756
USER0181,38,Male,Moderately Active,Better Sleep,21.3,Balanced,5.08,7955.111111111111,45.31111111111111,7.5409999999999995,69.77777777777777,2057.3555555555554,6.977222222222223,0.4133036862217013,0.4386893649765904
USER0182,23,Female,Sedentary,Stress Management,24.6,Vegan,3.91,2725.6222222222223,8.733333333333333,6.440333333333333,69.3,1658.588888888889,6.812222222222222,0.3771223192418233,0.4157257782326992
USER0183,21,Female,Sedentary,Build Muscle,22.6,Low Carb,3.28,2785.588888888889,8.866666666666667,6.392333333333332,69.0111111111111,1652.9666666666667,6.8103333333333325,0.3569027123122201,0.4451774705413279
USER0184,36,Male,Sedentary,Weight Loss,22.4,Vegetarian,3.32,2815.3555555555554,8.122222222222222,6.396444444444444,69.28888888888889,1675.4555555555555,6.754666666666666,0.3139515848416015,0.43874163824366896
USER0185,29,Male,Moderately Active,Better Sleep,18.0,Vegan,5.23,8222.455555555556,46.522222222222226,7.4641111111111105,70.54444444444445,2050.766666666667,7.119777777777777,0.38413761433276333,0.48783403113753454
USER0186,39,Female,Very Active,Build Muscle,31.4,Vegan,4.29,10453.211111111112,74.65555555555555,8.059888888888889,68.27777777777777,2281.3,6.956222222222221,0.3374421868838401,0.4868792008768132
USER0187,36,Female,Lightly Active,Weight Loss,23.3,Balanced,3.9,5588.311111111111,27.011111111111113,6.889555555555555,69.07777777777778,1871.9666666666667,7.156777777777778,0.33301986104073505,0.474138393686731
USER0188,31,Female,Sedentary,General Fitness,30.7,High Protein,3.66,2835.8,9.422222222222222,6.449888888888889,68.17777777777778,1663.1333333333334,6.784111111111112,0.34475633597834454,0.3535461574631626
USER0189,23,Other,Lightly Active,Better Sleep,30.3,Balanced,2.54,5496.922222222222,29.633333333333333,7.016666666666667,69.6,1865.9666666666667,6.932444444444444,0.34541691481351455,0.44678553689478395
USER0190,18,Female,Lightly Active,Weight Loss,20.9,Balanced,5.81,5285.555555555556,27.666666666666668,6.867222222222222,69.08888888888889,1852.1444444444444,6.986666666666666,0.3493996465959735,0.4788382822988531
USER0191,27,Other,Lightly Active,Weight Loss,21.6,Vegan,4.28,5171.288888888889,26.22222222222222,6.935,66.57777777777778,1843.1,6.894888888888889,0.3597328448623438,0.4570079976005749
USER0192,40,Male,Moderately Active,Better Sleep,36.2,Balanced,4.92,8512.677777777777,45.58888888888889,7.464222222222222,69.53333333333333,2055.8444444444444,6.865666666666666,0.3576975204530272,0.4112835237248682
USER0193,34,Male,Moderately Active,Weight Loss,33.0,Balanced,4.83,8295.433333333332,43.9,7.516444444444445,68.65555555555555,2065.9777777777776,7.167555555555556,0.31805931341875976,0.4782406750612284
USER0194,19,Male,Sedentary,Weight Loss,25.9,Balanced,6.87,2827.2,8.466666666666667,6.356777777777778,70.04444444444445,1660.0444444444445,7.056222222222222,0.3304566983099375,0.48693503980457825
USER0195,33,Male,Sedentary,General Fitness,27.0,Low Carb,4.35,2572.222222222222,9.255555555555556,6.519777777777778,69.37777777777778,1653.3333333333333,7.158222222222222,0.3211317000193039,0.42863201507479093
USER0196,35,Male,Very Active,Stress Management,23.5,Balanced,3.17,10972.111111111111,71.43333333333334,7.907444444444444,71.6,2278.2,6.950666666666666,0.33969700477937487,0.4680011816791234
USER0197,23,Female,Sedentary,Build Muscle,27.7,Vegetarian,4.49,2688.133333333333,9.055555555555555,6.4526666666666666,71.15555555555555,1655.4555555555555,6.988444444444445,0.36724740132572636,0.4401134240313933
USER0198,33,Female,Sedentary,Better Sleep,23.1,Vegan,1.87,2888.822222222222,8.544444444444444,6.531555555555556,69.73333333333333,1646.2333333333333,7.094,0.3571478449226507,0.4429091192024678
USER0199,32,Female,Sedentary,General Fitness,18.0,Low Carb,4.07,2718.9666666666667,8.011111111111111,6.561333333333333,70.8,1623.1555555555556,7.134444444444445,0.39379462258425996,0.4070712958624088
USER0200,20,Male,Sedentary,Weight Loss,20.7,Balanced,5.28,2592.1555555555556,8.28888888888889,6.554222222222222,70.41111111111111,1643.3111111111111,7.08811111111111,0.40576375423049377,0.4117404893073004
USER0201,35,Female,Lightly Active,Better Sleep,26.1,High Protein,3.15,5913.144444444444,28.72222222222222,6.978333333333333,67.24444444444444,1872.0333333333333,7.071666666666667,0.35386700063627413,0.4466038224573962
USER0202,37,Female,Moderately Active,Build Muscle,21.5,Balanced,6.61,8529.522222222222,49.577777777777776,7.471333333333333,70.86666666666666,2087.9444444444443,7.1883333333333335,0.339990602708828,0.46196584293716697
USER0203,42,Male,Lightly Active,Weight Loss,25.7,Balanced,2.58,5420.733333333334,27.366666666666667,6.942333333333333,70.77777777777777,1855.2555555555555,6.98511111111111,0.33557280052942856,0.4197697054632237
USER0204,42,Female,Lightly Active,General Fitness,21.7,Balanced,5.18,5563.388888888889,25.788888888888888,7.019222222222222,68.85555555555555,1842.6555555555556,7.216555555555556,0.3638699958599577,0.4941439781387745
USER0205,18,Male,Moderately Active,Build Muscle,22.9,Low Carb,3.83,8372.788888888888,47.111111111111114,7.471,68.93333333333334,2054.277777777778,6.9862222222222226,0.3353398470333436,0.39504610144906693
USER0206,22,Male,Lightly Active,Weight Loss,29.4,Balanced,7.35,5301.311111111111,25.333333333333332,6.799777777777778,69.56666666666666,1847.2,7.236666666666666,0.3876553309608554,0.43973451955090576
USER0207,37,Female,Moderately Active,Weight Loss,27.0,Balanced,4.32,8397.844444444445,44.855555555555554,7.356,69.57777777777778,2067.8888888888887,7.225888888888889,0.38250518711215,0.4581854257464144
USER0208,37,Male,Moderately Active,Build Muscle,26.0,Balanced,2.81,8407.644444444444,42.111111111111114,7.561444444444444,69.58888888888889,2050.1222222222223,7.114777777777778,0.3559375656810254,0.4644384246280846
USER0209,37,Male,Sedentary,Stress Management,29.5,Balanced,6.05,2637.588888888889,8.922222222222222,6.463666666666667,71.14444444444445,1632.411111111111,7.070222222222223,0.35771227621371915,0.42659294842660644
USER0210,70,Female,Moderately Active,General Fitness,27.9,Low Carb,5.06,8317.122222222222,44.34444444444444,7.4465555555555545,67.54444444444445,2046.0777777777778,6.925222222222222,0.36233112136825996,0.4583264308815055
USER0211,37,Female,Lightly Active,Better Sleep,31.8,Vegetarian,5.86,5652.4111111111115,27.81111111111111,7.240666666666666,68.44444444444444,1875.4555555555555,7.110444444444444,0.3240426734474994,0.4035089527639935
USER0212,43,Male,Very Active,Weight Loss,24.2,Vegetarian,5.57,11056.244444444445,67.67777777777778,8.069222222222223,68.76666666666667,2280.0666666666666,7.13988888888889,0.3520776740814248,0.49002366043695805
USER0213,41,Male,Lightly Active,Weight Loss,24.3,Balanced,3.54,5040.433333333333,28.022222222222222,7.015333333333333,68.81111111111112,1841.4888888888888,7.088888888888889,0.39744447498818725,0.4543647555472774
USER0214,38,Male,Very Active,Weight Loss,20.8,Balanced,7.97,10398.344444444445,75.72222222222223,8.032222222222222,66.88888888888889,2290.011111111111,7.044666666666666,0.3754865605764348,0.41431475845172616
USER0215,28,Female,Moderately Active,Weight Loss,24.3,High Protein,6.21,8269.544444444444,46.63333333333333,7.527888888888889,70.54444444444445,2077.7555555555555,6.927333333333333,0.3603836834900517,0.43206525545082275
USER0216,39,Male,Sedentary,Weight Loss,29.9,Balanced,5.98,2814.588888888889,8.6,6.6451111111111105,71.05555555555556,1666.8333333333333,7.124777777777778,0.3816138816991803,0.4039733214513607
USER0217,24,Male,Lightly Active,Stress Management,31.2,Vegan,4.16,5501.944444444444,25.944444444444443,7.033777777777777,68.61111111111111,1840.9222222222222,7.106444444444445,0.35257886634371166,0.5005759250857235
USER0218,29,Female,Very Active,Better Sleep,29.8,Balanced,2.59,11149.2,75.54444444444445,8.187555555555555,69.42222222222222,2315.511111111111,6.984999999999999,0.3677718836877529,0.452938466425833
